id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
18666211,306,سالار مگس ها,,9786009254552,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388867696l/18666211._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388867696l/18666211._SX50_.jpg,2011,,,per,ابر سفید,false,2766512,573,486334,8005384,2174302,35613,5:590648|4:733093|3:535344|2:198523|1:116694|total:2174302,1954,9,17,3.68,132,26,['306'],['William Golding'],['3.68'],['3111978'],['سوسن اردکانی'],['3.52'],"At the dawn of the next world war, a plane crashes on an uncharted island, stranding a group of schoolboys. At first, with no adult supervision, their freedom is something to celebrate; this far from civilization the boys can do anything they want. Anything. They attempt to forge their own society, failing, however, in the face of terror, sin and evil. And as order collapses, as strange howls echo in the night, as terror begins its reign, the hope of adventure seems as far from reality as the hope of being rescued. Labeled a parable, an allegory, a myth, a morality tale, a parody, a political treatise, even a vision of the apocalypse, Lord of the Flies is perhaps our most memorable tale about “the end of innocence, the darkness of man’s heart.”"
8592928,306,سالار مگس ها,9646671918,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1381674665l/8592928._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1381674665l/8592928._SX50_.jpg,1984,,,per,بهجت,false,2766512,573,486334,8005384,2174302,35613,5:590648|4:733093|3:535344|2:198523|1:116694|total:2174302,1954,9,17,3.68,60,15,['306'],['William Golding'],['3.68'],['7340528'],['حمید رفیعی'],['3.60'],این کتاب در مورد سرگذشت تعداد پسر بچه در یک جزیره دور افتاده است
7860640,306,سالار مگسها,,9789643670931,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1381674092l/7860640._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1381674092l/7860640._SX50_.jpg,2003,2,,per,انتشارات رهنما,false,2766512,573,486334,8005384,2174302,35613,5:590648|4:733093|3:535344|2:198523|1:116694|total:2174302,1954,9,17,3.68,92,13,['306'],['William Golding'],['3.68'],['4122155'],['مژگان منصوری'],['3.60'],سالار مگس‌ها سرگذشت گروهی پسربچه‌ی مدرسه‌ای است که در پی یک سانحه‌ی هوایی در جزیره‌ی متروکی در اقیانوس آرام بی‌سرپرست رها می‌شوند. پسران ۶ تا ۱۲ ساله و در سنینی هستند که از زندگی اجتماعی تصاویر روشن و دقیقی در ذهن ندارند و شخصیت‌شان چنان ساخته و پرداخته نشده که اگر از نظام اجتماعی و مدنی خود دور بیفتند و سرپرستی بالای سرشان نباشد، بتوانند زندگی معقولی در پیش گیرند. بچه‌ها خیلی زود به زندگی بدوی بر می‌گردند. تنها مشغله‌ی مهم‌شان رفع نیاز‌های ابتدایی جسمانی می‌شوند و غریزه‌های خام در وجودشان مجال بروز و سلطه‌جویی می‌یابند. بین این غریزه‌ها با منطق و اصول اخلاقی که در بعضی از ذهن‌ها هنوز سوسو می‌زند، کشمکش‌هایی پدید می‌آید و این کشمکش‌ها که بالا می‌گیرد، فاجعه‌ها یک به یک رنگ می‌گیرند و در مقابل، معصومیت، پاکی، صداقت و عطوفت به تدریج رنگ می‌بازند، تا جایی که به نیستی می‌گرایند. نویسنده با نوشتن این کتاب برنده‌ی جایزه‌ی نوبل سال ۱۹۸۳ شده است.
36794042,306,سالار مگس‌ها,,9786003840317,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1512277025l/36794042._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1512277025l/36794042._SX50_.jpg,2017,,,per,آموت,false,2766512,573,486334,8005384,2174302,35613,5:590648|4:733093|3:535344|2:198523|1:116694|total:2174302,1954,9,17,3.68,14,2,['306'],['William Golding'],['3.68'],['17401234'],['ناهید شهبازی مقدم'],['3.50'],سالار مگس‌ها، رمانی از ويليام گلدينگ، نويسنده انگليسی و برنده‌ جايزه‌ نوبل ادبيات را نمی‌توان صرفا يک اثر دهه‌ پنجاه قلمداد کرد؛ زيرا نويسنده در کنار مطرح کردن دغدغه‌هایي زمان خود، با بيانی کنايی و پر از تمثيل، و انتخاب مکانی در ناکجا آباد و زمانی نامشخص، به داستان هويتی فرازمانی و اسطوره‌ای بخشيده و باعث ماندگاری اين اثر شده است. اين رمان از لزوم حاکميت قانون در جوامع انسانی می‌گويد، و نشان می‌دهد که چگونه ترس و توحش می‌تواند پايان نقطه‌ معصوميت انسان باشد؛
34265983,306,خداوندگار مگس‌ها,,9789640018743,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1486989037l/34265983._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1486989037l/34265983._SY75_.jpg,2017,,,per,امیرکبیر,false,2766512,573,486334,8005384,2174302,35613,5:590648|4:733093|3:535344|2:198523|1:116694|total:2174302,1954,9,17,3.68,3,3,['306'],['William Golding'],['3.68'],['2713339'],['جواد پیمان'],['3.81'],موضوع این کتاب، سقوط هواپیمایی است که در یک حمله هوایی قرار می‌گیرد و در جزیره‌ای متروک می‌افتد. از قضا از میان مسافران تعدادی پسر کودک و نوجوان نجات پیدا می‌کنند که برای ادامه‌ی حیات و نجات از آن جزیره چاره‌اندیشی می‌کنند و به فکر کارهایی از جمله روشن کردن آتش و شکار حیوانات می‌افتند، اما بعد از مدتی بین‌شان اختلاف درمی‌گیرد؛
48916114,306,سالار مگس ها,,9786226199155,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1574460741l/48916114._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1574460741l/48916114._SX50_.jpg,2019,,,per,باران خرد,false,2766512,573,486334,8005384,2174302,35613,5:590648|4:733093|3:535344|2:198523|1:116694|total:2174302,1954,9,17,3.68,1,0,['306'],['William Golding'],['3.68'],['19758030'],['آرزو علیزاده'],['3.50'],"At the dawn of the next world war, a plane crashes on an uncharted island, stranding a group of schoolboys. At first, with no adult supervision, their freedom is something to celebrate; this far from civilization the boys can do anything they want. Anything. They attempt to forge their own society, failing, however, in the face of terror, sin and evil. And as order collapses, as strange howls echo in the night, as terror begins its reign, the hope of adventure seems as far from reality as the hope of being rescued. Labeled a parable, an allegory, a myth, a morality tale, a parody, a political treatise, even a vision of the apocalypse, Lord of the Flies is perhaps our most memorable tale about “the end of innocence, the darkness of man’s heart.”"
17860948,306,سقوط آزاد,9641911910,9789641911913,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1367262139l/17860948._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1367262139l/17860948._SX50_.jpg,2013,2,25,per,انتشارات مروارید,false,1879284,40,3419,3567,977,98,5:246|4:318|3:277|2:98|1:38|total:977,1959,,,3.65,12,4,['306'],['William Golding'],['3.68'],['5755846'],['سهیل سمی'],['3.59'],این رمان، درباره‌ی آدم‌ها و تعاملات آن‌ها و در کل درباره‌ی انسان مدرن است. این داستان به نمایش دوران جنگ جهانی دوم اختصاص یافته و داستان در فضایی تیره و غم‌انگیز شکل گرفته است. داستان، با محوریت جوانی روایت می‌شود که شور جوانی و عشق به سراغ او آمده است ولی با ورود ماجرای جنگ جهانی دوم به داستان، نشان داده شده که واقعه‌ای مثل جنگ با این‌گونه جوان‌ها چه می‌کند. در این رمان، هواپیمای حامل بچه‌های مدرسه در نزدیکی یک جزیره متروکه سقوط می‌کند و آن‌ها بدون سرپرست موظف به اداره‌ی خودشان می‌شوند. پس از مدت کوتاهی جمعیت قانون‌گریز با توسل به اهرم‌های زر، زور و تزویر، جمعیت را به سوی وحشت می‌کشانند.
39334316,306,خدای عقرب,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1521591855l/39334316._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1521591855l/39334316._SY75_.jpg,1977,,,per,کتاب زمان,false,2766544,26,991,1597,476,46,5:64|4:138|3:190|2:71|1:13|total:476,1971,,,3.36,6,2,['306'],['William Golding'],['3.68'],['3094526'],['احمد میرعلائی'],['3.96'],چاپ اول<br />1356 هجری شمسی<br />2536 معادل شاهنشاهی
