id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
19380807,55397,The Colonizer and the Colonized,1134030967,9781134030965,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2013,7,4,,Routledge,true,797812,24,4689,4535,1094,75,5:442|4:427|3:179|2:34|1:12|total:1094,1957,,,4.15,0,0,"['136915', '1466', '55397']","['Albert Memmi', 'Jean-Paul Sartre', 'Nadine Gordimer']","['4.04', '3.99', '3.57']",[],[],[],"Albert Memmi's classic work stands as one of the most powerful and psychologically penetrating studies of colonial oppression ever written. Dissecting the minds of both the oppressor and the oppressed, Memmi reveals truths about the colonial situation and struggle that are as relevant today as they were five decades ago. Nobel Laureate Nadine Gordimer's new critical Introduction draws Memmi into the 21st century by reflecting on his achievements and highlighting his omissions. In doing so she opens new avenues of enquiry for scholars and students, and exposes new directions for activists seeking a more just world order in our neo-colonial age. With the fires of war, terrorism and protest burning around the globe, never has Memmi's work been such relevant and necessary reading."
398197,55397,Almayer's Folly,0375760148,9780375760143,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2002,10,8,en-US,Modern Library,false,2520739,396,2472,4361,1227,113,5:192|4:465|3:423|2:125|1:22|total:1227,1892,,,3.55,912,77,"['3345', '55397']","['Joseph Conrad', 'Nadine Gordimer']","['3.50', '3.57']",[],[],[],"<b>Almayer’s Folly</b>, Joseph Conrad’s first novel, is a tale of personal tragedy as well as a broader meditation on the evils of colonialism. Set in the lush jungle of Borneo in the late 1800s, it tells of the Dutch merchant Kaspar Almayer, whose dreams of riches for his beloved daughter, Nina, collapse under the weight of his own greed and prejudice. Nadine Gordimer writes in her Introduction, “Conrad’s writing is lifelong questioning . . . What was ‘<b>Almayer’s Folly</b>’? The pretentious house never lived in? His obsession with gold? His obsessive love for his daughter, whose progenitors, the Malay race, he despised? All three?” Conrad established in <b>Almayer’s Folly</b> the themes of betrayal, isolation, and colonialism that he would explore throughout the rest of his life and work."
118827,55397,The House Gun,0747542570,9780747542575,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1999,2,1,eng,Bloomsbury Publishing PLC,false,503675,40,2353,4297,1219,106,5:193|4:468|3:393|2:116|1:49|total:1219,1997,,,3.53,1002,82,['55397'],['Nadine Gordimer'],['3.57'],[],[],[],"A house gun, like a house cat: a fact of ordinary life, today. How else can you defend yourself against losing your hi-fi equipment, your TV set and computer? The respected Executive Director of an insurance company, Harald, and his doctor wife, Claudia, are faced with something that could never happen to them: their son, Duncan, has committed murder. What kind of loyalty do a mother and father owe a son who has committed the unimaginable horror? How could he have ignored the sanctity of human life? What have they done to influence his character; how have they failed him? Nadine Gordimer's new novel is a passionate narrative of the complex manifestations of that final test of human relations we call love - between lovers of all kinds, and parents and children. It moves with the restless pace of living itself; if it is a parable of present violence, it is also an affirmation of the will to reconciliation that starts where it must, between individual men and women."
385234,55397,Jump and Other Stories,0140165347,9780140165340,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1992,10,1,eng,Penguin Books,false,2040555,27,2300,3617,926,69,5:246|4:412|3:215|2:41|1:12|total:926,1991,7,5,3.91,809,60,['55397'],['Nadine Gordimer'],['3.57'],[],[],[],"In these sixteen stories ranging from the dynamics of family life to the worldwide confusion of human values, Nadine Gordimer gives us access to many lives in places as far apart as suburban London, Mozambique, a mythical island, and South Africa. In ""Some Are Born to Sweet Delight, "" a girl's innocent love for an enigmatic foreign lodger in her parents' home leads her to involve others in a tragedy of international terrorism. ""The Moment Before the Gun Went Off"" reveals the strange mystery behind an accident in which a white farmer has killed a black boy. ""Once Upon a Time"" is a horrifying fairy tale about a child raised in a society founded on fear."
125324,55397,November,1843911124,9781843911128,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328850148l/125324._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328850148l/125324._SY75_.jpg,2005,2,1,eng,Hesperus Press,false,979964,3,2125,2961,786,78,5:215|4:274|3:213|2:67|1:17|total:786,1842,,,3.77,529,50,"['1461', '55397']","['Gustave Flaubert', 'Nadine Gordimer']","['3.69', '3.57']",['65178'],['Andrew Brown'],['3.83'],"An intense, passionate, and profoundly moving work, Flaubert's <i>November </i>explores the notions of desire and longing to most remarkable effect. Wrestling with the agony of loneliness, a young man withdraws deeper into himself, believing he has now reached the autumn of his life. His increasing hopelessness gives way to a yearning for romance—surely the love of a woman can deliver him the purpose he so craves? Convinced of the truth of this, he visits Marie, a kindhearted prostitute—yet Marie, too, is starved of love and longs for acceptance. Together, they form a tragic portrait of personal anguish, heralding the extraordinary outpouring of romantic longing found in Flaubert’s later novels. Most famous for <i>Madame Bovary</i> and <i>Sentimental Education: The Story of a Young Man, </i>Gustave Flaubert is one of the undisputed masters of 19th-century fiction."
96340,55397,None to Accompany Me,0140250395,9780140250398,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344357111l/96340._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344357111l/96340._SY75_.jpg,1995,10,1,,Penguin Books,false,1172131,37,1773,2656,717,65,5:159|4:279|3:199|2:68|1:12|total:717,1994,,,3.70,583,55,['55397'],['Nadine Gordimer'],['3.57'],[],[],[],"In an extraordinary period immediately before the first non-racial election and the beginning of majority rule in South Africa, Vera Stark, the protagonist of Nadine Gordimer's passionate new novel, weaves a ruthless interpretation of her own past into her participation in the present as a lawyer representing blacks in the struggle to reclaim the land. The return of exiles is transforming the city, and through the lives of Didymus Maqoma, his wife Sibongile, and their lovely daughter who cannot even speak her parents' African language, the reader experiences the strange passions, reversals, and dangers that accompany new-won access to power. All must change: Didymus, once a major actor in the resistance, making way for Sibongile's emergence as a political figure; Vera, working through the consequences of a lifetime's commitments to a new kind of relationship with a new man of the times, Zeph Rapulana."
111048,55397,A Sport of Nature,0140103295,9780140103298,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1988,,,eng,Penguin,false,106968,26,1510,2095,557,53,5:136|4:219|3:149|2:39|1:14|total:557,1987,,,3.76,459,30,['55397'],['Nadine Gordimer'],['3.57'],[],[],[],"After being abandoned by her mother, Hillela was pushed onto relatives where she was taught social graces. But when she betrayed her position as surrogate daughter, she was cast adrift. Later she fell into a heroic role in the overthrow of apartheid."
2703876,55397,A World of Difference: An Anthology of Short Stories from Five Continents,023020208X,9780230202085,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1316138053l/2703876._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1316138053l/2703876._SY75_.jpg,2008,7,15,eng,Palgrave Macmillan,false,2729242,1,1045,1766,479,37,5:94|4:185|3:166|2:24|1:10|total:479,2008,7,15,3.69,479,37,"['1909550', '22595', '3989', '47783', '41121', '2522', '5246', '16002', '7363', '99482', '68634', '55397', '448623', '447', '245041', '3539']","['Lynda Prescott', 'Peter Carey', 'V.S. Naipaul', 'Roxana Robinson', 'Alan Sillitoe', 'Zadie Smith', 'Amy Tan', 'William Trevor', 'Raymond Carver', 'Mavis Gallant', 'Lorna Goodison', 'Nadine Gordimer', 'Romesh Gunesekera', 'Bernard Malamud', 'Ana Menéndez', 'Rohinton Mistry']","['3.68', '3.61', '3.70', '3.84', '3.79', '3.67', '3.92', '3.81', '4.20', '3.91', '3.79', '3.57', '3.58', '3.86', '3.52', '4.28']",[],[],[],"<div>
  <div>
    <div>""This anthology brings together an international selection of short stories by distinguished modern writers from five continents (America, Africa, Asia, Australia and Europe).</div>
    <div> </div>
    <div>The fifteen stories collected here were all written in English within the last fifty years.  Each has something to say about cultural encounters, often arising from experiences of migration or uprooting.  In tone and mood the stories are as varied as in their geographical settings - their predominantly realist temper promotes vivid, imaginative connections between the worlds of fiction and the worlds of its readers.</div>
    <div> </div>
    <div>The book's theme of 'difference' is echoed in the diversity of writers represented: Nobel Laureates (Nadine Gordimer, V.S. Naipaul); masters of the short story (Raymond Carver, Mavis Gallant, William Trevor); and a younger generation of late twentieth-century writers on their way to establishing international reputations (Ana Menendez, Zadie Smith).</div>
    <div> </div>
    <div>Each story is introduced by a photographic and biographic portrait of its author"".</div>
  </div>
</div><br />Contents:<br /><br />The ultimate safari by Nadine Gordimer<br />In Cuba I was a German shepherd by Ana Menéndez<br />The joy luck club by Amy Tan<br />What do you do in San Francisco? by Raymond Carver<br />Mr Sumarsono by Roxana Robinson<br />The last Mohican by Bernard Malamud<br />The end of the world by Mavis Gallant<br />The distant past by William Trevor<br />American dreams by Peter Carey<br />Bella makes life by Lorna Goodison<br />Martha, Martha by Zadie Smith<br />Pit strike by Alan Sillitoe<br />Storm Petrel by Romesh Gunesekera<br />Squatter by Rohinton Mistry<br />One out of many by V.S. Naipaul"
7571215,55397,"Three Novels of Ancient Egypt Khufu's Wisdom, Rhadopis of Nuthree Novels of Ancient Egypt Khufu's Wisdom, Rhadopis of Nubia, Thebes at War Bia, Thebes",0307491889,9780307491886,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1413747951l/7571215._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1413747951l/7571215._SY75_.jpg,2008,11,26,,Everyman's Library,true,890924,4,1807,1693,410,27,5:184|4:126|3:74|2:21|1:5|total:410,2007,3,27,4.13,5,1,"['5835922', '55397']","['Naguib Mahfouz', 'Nadine Gordimer']","['3.93', '3.57']",[],[],[],"(Book Jacket Status: Jacketed) <br />From Nobel laureate Naguib Mahfouz: the three magnificent novels-published in an omnibus edition for the first time--that form anancient-Egyptian counterpart to his famous ""Cairo Trilogy."" <br />Mahfouz reaches back thousands of years to bring us tales from his homeland's majestic early history-tales of theEgyptian nobility and of war, star-crossed love, and the divine rule of the pharoahs. In ""Khufu's Wisdom,"" the legendary Fourth Dynasty monarch faces the prospect of the end of his rule and thepossibility that his daughter has fallen in love with the man prophesied to be his successor. ""Rhadopis of Nubia"" is the unforgettable story of the charismatic young Pharoah Merenra II and the ravishingcourtesan Rhadopis, whose love affair makes them the envy of all Egyptian society. And ""Thebes at War"" tells the epic story of Egypt's victory over the Asiatic foreigners who dominated the country for twocenturies. <br />""Three Novels of Ancient Egypt"" gives us a dazzling tapestry of ancient Egypt and reminds us of the remarkable artistry of NaguibMahfouz. ""From the Hardcover edition."""
96331,55397,Get a Life,0143037927,9780143037927,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2006,10,31,,Penguin Books,false,1499853,26,1273,1665,565,94,5:40|4:126|3:218|2:126|1:55|total:565,2005,1,1,2.95,420,69,['55397'],['Nadine Gordimer'],['3.57'],[],[],[],"Nobel Prize winner Nadine Gordimer follows the inner lives of characters confronted by unforeseen circumstances. Paul Bannerman, an ecologist in South Africa, believes he understands the trajectory of his life, with the usual markers of vocation and marriage. But when he's diagnosed with thyroid cancer and, after surgery, prescribed treatment that will leave him radioactive-and for a period a danger to others-he begins to question, as Auden wrote, ""what Authority gives / existence its surprise."" As Paul recuperates in the garden of his childhood home, he enters an unthinkable existence and another kind of illumination-a process that will irrevocably change not only his life but the lives of his wife and parents. BACKCOVER: ""More profound, more searching, more accomplished than what she was writing earlier in her long and distinguished career.""<br /> -<i>Los Angeles Times</i> <br /><br /> ""Nadine Gordimer's work is endowed with an emotional genius so palpable one experiences it like a finger pressing steadily upon the prose.""<br /> -<i>The Village Voice</i> <br /><br /> ""A timely novel and a provocative one: a novel to enjoy and ponder, as its characters all do, the dizzying complications inherent in human choice.""<br /> -<i>The Washington Times</i> <br /><br /> ""I will always be grateful for the presence in the world of Nadine Gordimer, who has delivered in literature a South Africa most of us could not have known without her.""<br /> -Gail Caldwell, <i>The Boston Globe</i>"
515729,55397,Beethoven Was One-Sixteenth Black and Other Stories,0374109826,9780374109820,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1317064309l/515729._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1317064309l/515729._SX50_.jpg,2007,11,27,eng,"Farrar, Straus and Giroux",false,503674,26,1115,1629,504,90,5:46|4:160|3:187|2:87|1:24|total:504,2007,,,3.23,380,62,['55397'],['Nadine Gordimer'],['3.57'],[],[],[],"<i>""You're not responsible for your ancestry, are you . . . But if that's so, why have marched under banned slogans, got yourself beaten up by the police, arrested a couple of times; plastered walls with subversive posters . . . The past is valid only in relation to whether the present recognizes it.""</i><br /><i></i><br /><i></i>In this collection of new stories,<i> Beethoven Was One-Sixteenth Black</i>, Nadine Gordimer crosses the frontiers of politics, memory, sexuality, and love with the fearless insight that is the hallmark of her writing. In the title story a middle-aged academic who had been an anti-apartheid activist embarks on an unadmitted pursuit of the possibilities for his own racial identity in his great-grandfather's fortune-hunting interlude of living rough on diamond diggings in South Africa, his young wife far away in London. ""Dreaming of the Dead"" conjures up a lunch in a New York Chinese restaurant where Susan Sontag and Edward Said return in surprising new avatars as guests in the dream of a loving friend. The historian in ""History"" is a parrot who confronts people with the scandalizing voice reproduction of quarrels and clandestine love-talk on which it has eavesdropped.""Alternative Endings"" considers the way writers make arbitrary choices in how to end stories—and offers three, each relating the same situation, but with a different resolution, arrived at by the three senses: sight, sound, and smell."
13538507,55397,No Time Like the Present,0374709122,9780374709129,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1332948627l/13538507._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1332948627l/13538507._SX50_.jpg,2012,3,27,,"Farrar, Straus and Giroux",true,19100844,30,1594,1629,510,119,5:65|4:144|3:163|2:101|1:37|total:510,2010,10,30,3.19,372,92,['55397'],['Nadine Gordimer'],['3.57'],[],[],[],"<b>A sharply observed new novel about post-apartheid South Africa from the Nobel Prize winner</b><br /><br />Nadine Gordimer is one of our most telling contemporary writers. With each new work, she attacks—with a clear-eyed fierceness, a lack of sentimentality, and a deep understanding of the darkest depths of the human soul—her eternal themes: the inextricable link between personal and communal history; the inescapable moral ambiguities of daily life; the political and racial tensions that persist in her homeland, South Africa. And in each new work is fresh evidence of her literary genius: in the sharpness of her psychological insights, the stark beauty of her language, the complexity of her characters, and the difficult choices with which they are faced. <br /><br />In <i>No Time Like the Present</i>, Gordimer trains her keen eye on Steve and Jabulile, an interracial couple living in a newly, tentatively, free South Africa. They have a daughter, Sindiswa; they move to the suburbs; Steve becomes a lecturer at a university; Jabulile trains to become a lawyer; there is another child, a boy this time. There is nothing so extraordinary about their lives, and yet, in telling their story and the stories of their friends and families, Gordimer manages to capture the tortured, fragmented essence of a nation struggling to define itself post-apartheid. <br /><br />The subject is contemporary, but Gordimer’s treatment is, as ever, timeless. In <i>No Time Like the Present</i>, she shows herself once again a master novelist, at the height of her prodigious powers."
