id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
14284,6410,The Beggar Maid: Stories of Flo and Rose,0679732713,9780679732716,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1540720845l/14284._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1540720845l/14284._SY75_.jpg,1991,5,7,eng,Vintage,false,31889,63,13142,18400,4684,465,5:1441|4:1874|3:1035|2:260|1:74|total:4684,1977,,,3.93,2859,265,['6410'],['Alice Munro'],['3.92'],['15940493'],['Susanna Basso'],['3.74'],"In this series of interweaving stories, Munro recreates the evolving bond between two women in the course of almost forty years. One is Flo, practical, suspicious of other people's airs, at times dismayingly vulgar. The other is Rose, Flo's stepdaughter, a clumsy, shy girl who somehow leaves the small town she grew up in to achieve her own equivocal success in the larger world."
9815,6410,The View from Castle Rock,1400042828,9781400042821,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2006,11,7,eng,Alfred A. Knopf,false,930839,63,9536,15954,4329,569,5:943|4:1666|3:1256|2:343|1:121|total:4329,2006,,,3.69,3497,428,['6410'],['Alice Munro'],['3.92'],[],[],[],"A powerful new collection from one of our most beloved, admired, and honored writers. <br /><br />In stories that are more personal than any that she’s written before, Alice Munro pieces her family’s history into gloriously imagined fiction. A young boy is taken to Edinburgh’s Castle Rock, where his father assures him that on a clear day he can see America, and he catches a glimpse of his father’s dream. In stories that follow, as the dream becomes a reality, two sisters-in-law experience very different kinds of passion on the long voyage to the New World; a baby is lost and magically reappears on a journey from an Illinois homestead to the Canadian border. <br /><br />Other stories take place in more familiar Munro territory, the towns and countryside around Lake Huron, where the past shows through the present like the traces of a glacier on the landscape and strong emotions stir just beneath the surface of ordinary comings and goings. First love flowers under the apple tree, while a stronger emotion presents itself in the barn. A girl hired as summer help, and uneasy about her “place” in the fancy resort world she’s come to, is transformed by her employer’s perceptive parting gift. A father whose early expectations of success at fox farming have been dashed finds strange comfort in a routine night job at an iron foundry. A clever girl escapes to college and marriage. <br /><br />Evocative, gripping, sexy, unexpected—these stories reflect a depth and richness of experience. The View from Castle Rock is a brilliant achievement from one of the finest writers of our time."
111152,6410,Friend of My Youth,0099820609,9780099820604,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1991,12,5,,Vintage,false,1192247,51,9514,15594,3800,303,5:1479|4:1466|3:654|2:172|1:29|total:3800,1990,10,,4.10,2884,155,['6410'],['Alice Munro'],['3.92'],[],[],[],<b>**Winner of the Nobel Prize in Literature**</b><br /><br />A woman haunted by dreams of her dead mother. An adulterous couple stepping over the line where the initial excitement ends and the pain begins. A widow visiting a Scottish village in search of her husband's past - and instead discovering unsettling truths about a total stranger. The ten stories in this collection not only astonish and delight but also convey the unspoken mysteries at the heart of all human experience.
25322,6410,The Moons of Jupiter,0099458365,9780099458364,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2004,,,,Vintage,false,1349667,55,8544,13778,3515,331,5:1072|4:1429|3:735|2:218|1:61|total:3515,1983,,,3.92,2370,175,['6410'],['Alice Munro'],['3.92'],[],[],[],"<b>**Winner of the Nobel Prize in Literature**</b><br /><br />The characters who populate an Alice Munro story live and breathe. Passions hopelessly conceived, affections betrayed, marriages made and broken: the joys, fears, loves and awakenings of women echo throughout these twelve unforgettable stories, laying bare the unexceptional and yet inescapable pain of human contact."
322662,6410,Dance of the Happy Shades,0099273772,9780099273776,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1359385192l/322662._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1359385192l/322662._SY75_.jpg,2000,3,2,eng,Vintage,false,848931,41,7055,12626,3063,269,5:1197|4:1206|3:524|2:109|1:27|total:3063,1968,,,4.12,2366,170,['6410'],['Alice Munro'],['3.92'],[],[],[],"Alice Munro's territory is the farms and semi-rural towns of south-western Ontario. In these dazzling stories she deals with the self-discovery of adolescence, the joys and pains of love and the despair and guilt of those caught in a narrow existence. And in sensitively exploring the lives of ordinary men and women, she makes us aware of the universal nature of their fears, sorrows and aspirations."
14283,6410,Something I've Been Meaning to Tell You: 13 Stories,0375707484,9780375707483,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388209929l/14283._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388209929l/14283._SY75_.jpg,2004,10,12,eng,Vintage,false,3109495,38,7199,12068,2945,235,5:1121|4:1155|3:528|2:118|1:23|total:2945,1974,,,4.10,2417,181,['6410'],['Alice Munro'],['3.92'],[],[],[],"In the thirteen stories in her remarkable second collection, Alice Munro demonstrates the precise observation, straightforward prose style, and masterful technique that led no less a critic than John Updike to compare her to Chekhov. The sisters, mothers and daughters, aunts, grandmothers, and friends in these stories shimmer with hope and love, anger and reconciliation, as they contend with their histories and their present, and what they can see of the future.<br /><br />WINNER OF THE NOBEL PRIZE® IN LITERATURE 2013"
31659,6410,The Progress of Love,0375724702,9780375724701,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1398025478l/31659._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1398025478l/31659._SY75_.jpg,2000,12,12,eng,Vintage,false,2199373,47,7861,11105,2684,178,5:1060|4:1077|3:422|2:106|1:19|total:2684,1986,,,4.14,2160,116,['6410'],['Alice Munro'],['3.92'],[],[],[],"WINNER OF THE NOBEL PRIZE IN LITERATURE 2013<br /><br />A divorced woman returns to her childhood home where she confronts the memory of her parents' confounding yet deep bond. The accidental near-drowning of a child exposes the fragility of the trust between children and parents. A young man, remembering a terrifying childhood incident, wrestles with the responsibility he has always felt for his younger brother. In these and other stories Alice Munro proves once again a sensitive and compassionate chronicler of our times. Drawing us into the most intimate corners of ordinary lives, she reveals much about ourselves, our choices, and our experiences of love."
3536027,6410,"My Mistress's Sparrow is Dead: Great Love Stories, from Chekhov to Munro",0061240389,9780061240386,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2009,1,6,en-US,Harper Perennial,false,3090758,2,10797,10969,2816,358,5:806|4:1143|3:677|2:146|1:44|total:2816,2009,1,6,3.90,211,29,"['1467', '2424', '16002', '18791', '89815', '5152', '11746', '67669', '68607', '34055', '16747', '8885', '5031025', '110226', '7849', '56546', '65678', '447', '7363', '6410', '41028', '3535', '5144', '6468', '55940', '14458', '6343']","['Jeffrey Eugenides', 'Harold Brodkey', 'William Trevor', 'Guy de Maupassant', 'Gilbert Sorrentino', 'Vladimir Nabokov', 'Lorrie Moore', 'Mary Robison', 'David Gates', 'Isaac Babel', 'Robert Musil', 'George Saunders', 'Anton Chekhov', 'Eileen Chang', 'Richard Ford', 'Stuart Dybek', 'Miranda July', 'Bernard Malamud', 'Raymond Carver', 'Alice Munro', 'Grace Paley', 'William Faulkner', 'James Joyce', 'Denis Johnson', 'David Bezmozgis', 'Deborah Eisenberg', 'Milan Kundera']","['3.89', '3.99', '3.81', '3.86', '3.94', '3.89', '3.77', '3.87', '3.90', '4.08', '4.01', '3.90', '3.96', '3.80', '3.72', '4.00', '3.79', '3.86', '4.20', '3.92', '4.06', '3.85', '3.74', '3.80', '3.57', '3.87', '4.01']",[],[],[],"""When it comes to love, there are a million theories to explain it. But when it comes to love stories, things are simpler. A love story can never be about full possession. Love stories depend on disappointment, on unequal births and feuding families, on matrimonial boredom and at least one cold heart. Love stories, nearly without exception, give love a bad name . . . .  <p> It is perhaps only in reading a love story (or in writing one) that we can simultaneously partake of the ecstasy and agony of being in love without paying a crippling emotional price. I offer this book, then, as a cure for lovesickness and an antidote to adultery. Read these love stories in the safety of your single bed. Let everybody else suffer."" Jeffrey Eugenides, from the introduction to <i>My Mistress's Sparrow Is Dead</i><br /><br />All proceeds from <i>My Mistress's Sparrow is Dead</i> will go directly to fund the free youth writing programs offered by 826 Chicago. 826 Chicago is part of the network of seven writing centers across the United States affiliated with 826 National, a non-profit organization dedicated to supporting students ages 6 to 18 with their creative and expository writing skills, and to helping teachers inspire their students to write.</p>"
13202061,6410,The Best American Short Stories 2012,0547242107,9780547242101,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344716887l/13202061._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344716887l/13202061._SX50_.jpg,2012,10,2,eng,Mariner Books,false,18385007,6,4606,8951,2344,267,5:562|4:974|3:657|2:123|1:28|total:2344,2012,10,2,3.82,1955,245,"['15907', '52', '6410', '56931', '4464', '171618', '142524', '130187', '8885', '6463599', '465050', '57415', '113983', '12667', '7233182', '148207', '16797', '3360355', '11214', '41209', '6565608', '12589']","['Tom Perrotta', 'Heidi Pitlor', 'Alice Munro', 'Lawrence Osborne', 'Julie Otsuka', 'Edith Pearlman', 'Angela Pneuman', 'Eric Puchner', 'George Saunders', 'Taiye Selasi', 'Sharon Solwitz', 'Kate Walbert', 'Carol Anshaw', 'Jess Walter', 'Adam  Wilson', 'Taylor Antrim', 'Nathan Englander', 'Roxane Gay', 'Mary Gaitskill', 'Jennifer Haigh', 'Mike Meginnis', 'Steven Millhauser']","['3.48', '3.65', '3.92', '3.58', '3.66', '3.77', '3.73', '3.69', '3.90', '3.83', '3.74', '3.35', '3.28', '3.69', '3.58', '3.54', '3.81', '4.06', '3.74', '3.70', '3.77', '3.77']",[],[],[],"The Best American Series®<br />First, Best, and Best-Selling<br /><br />The Best American series is the premier annual showcase for the country’s finest short fiction and nonfiction. Each volume’s series editor selects notable works from hundreds of magazines, journals, and websites. A special guest editor, a leading writer in the field, then chooses the best twenty or so pieces to publish. This unique system has made the Best American series the most respected — and most popular — of its kind.<br /><br /><i>The Best American Short Stories 2012</i> includes<br /><br />Nathan Englander, Mary Gaitskill, Roxane Gay, Jennifer Haigh,<br />Steven Millhauser, Alice Munro, Lawrence Osborne, Eric Puchner,<br />George Saunders, Kate Walbert, and others<br /><br />"
15475218,6410,The Best American Short Stories of the Century,1417711388,9781417711383,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2000,4,20,,Turtleback Books,false,75054,13,5762,8849,2139,166,5:875|4:805|3:356|2:83|1:20|total:2139,2000,4,20,4.14,1,0,"['6878', '6410', '25096', '1455', '881203', '703276', '74572', '3535', '6895880', '3190', '6895881', '4095', '58428', '3736', '9657', '7973', '22234', '5152', '175078', '162626', '988142', '41588', '951139', '14012', '7751', '7464', '22694', '1894802', '463', '95659', '447', '3524', '209339', '110540', '32872', '14444', '24425', '10985', '31134', '2424', '4391', '43530', '7363', '6746', '7907', '6895882', '2330', '6895883', '154569', '45645', '273838']","['John Updike', 'Alice Munro', 'Jean Toomer', 'Ernest Hemingway', 'Willa Cather', 'Grace Stone Coates', 'Katherine Anne Porter', 'William Faulkner', 'Dorother Parker', 'F. Scott Fitzgerald', 'Alexander Godin', 'William Saroyan', 'Thom Jones', 'Robert Penn Warren', 'Richard Wright', 'Eudora Welty', 'Paul Horgan', 'Vladimir Nabokov', 'Jean Stafford', 'Martha Gellhorn', 'E.B. White', 'Elizabeth Bishop', 'J.F. Powers', 'Katrina Kenison', 'Tennessee Williams', 'John Cheever', ""Flannery O'Connor"", 'Lawrence Sargent Hall', 'Philip Roth', 'Stanley Elkin', 'Bernard Malamud', 'Joyce Carol Oates', 'Mary Ladd Gavell', 'James Alan McPherson', 'Gish Jen', 'Isaac Bashevis Singer', 'Donald Barthelme', 'Rosellen Brown', 'Alice Adams', 'Harold Brodkey', 'Saul Bellow', 'Cynthia Ozick', 'Raymond Carver', 'Ann Beattie', 'Susan Sontag', 'Benjamin Rosenblatt', ""Tim O'Brien"", 'Mary Lerner', 'Susan Glaspell', 'Sherwood Anderson', 'Ring Lardner']","['3.80', '3.92', '3.94', '3.83', '3.83', '4.14', '3.93', '3.85', '4.14', '3.90', '4.14', '4.06', '4.07', '4.08', '4.02', '3.87', '4.10', '3.89', '3.97', '3.99', '4.15', '4.20', '4.05', '3.88', '3.92', '3.97', '4.16', '4.14', '3.81', '3.90', '3.86', '3.69', '4.13', '4.08', '3.65', '4.05', '3.96', '3.85', '3.82', '3.99', '3.76', '3.73', '4.20', '3.63', '3.96', '4.14', '4.08', '4.13', '3.93', '3.84', '3.90']",[],[],[],"Including one new story and an Index by author of every story that has ever appeared in the series, this new volume offers a spectacular tapestry of fictional achievement (Entertainment Weekly)."
