id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
4630,1455,To Have and Have Not,0684859238,9780684859231,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1523546270l/4630._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1523546270l/4630._SY75_.jpg,1999,,,eng,Scribner,false,3347070,178,48936,86711,24383,1487,5:4453|4:8495|3:8225|2:2581|1:629|total:24383,1937,,,3.56,19818,1023,['1455'],['Ernest Hemingway'],['3.83'],[],[],[],"<i>To Have and Have Not</i> is the dramatic story of Harry Morgan, an honest man who is forced into running contraband between Cuba and Key West as a means of keeping his crumbling family financially afloat. His adventures lead him into the world of the wealthy and dissipated yachtsmen who throng the region, and involve him in a strange and unlikely love affair.<br />Harshly realistic, yet with one of the most subtle and moving relationships in the Hemingway oeuvre, <i>To Have and Have Not</i> is literary high adventure at its finest."
4652,1455,In Our Time,0684822761,9780684822768,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1369859426l/4652._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1369859426l/4652._SY75_.jpg,2003,,,,Scribner,false,8261,93,41299,70888,18729,964,5:4951|4:6845|3:5237|2:1346|1:350|total:18729,1924,,,3.78,17043,778,['1455'],['Ernest Hemingway'],['3.83'],[],[],[],"THIS COLLECTION OF SHORT STORIES AND VIGNETTES MARKED ERNEST HEMINGWAY'S AMERICAN DEBUT AND MADE HIM FAMOUS <br /><br />When <i>In Our Time</i> was published, it was praised by Ford Madox Ford, John Dos Passos, and F. Scott Fitzgerald for its simple and precise use of language to convey a wide range of complex emotions, and it earned Hemingway a place beside Sherwood Anderson and Gertrude Stein among the most promising American writers of that period. <i>In Our Time</i> contains several early Hemingway classics, including the famous Nick Adams stories ""Indian Camp,"" ""The Doctor and the Doctor's Wife,"" ""The Three Day Blow,"" and ""The Battler,"" and introduces readers to the hallmarks of the Hemingway style: a lean, tough prose -- enlivened by an ear for the colloquial and an eye for the realistic that suggests, through the simplest of statements, a sense of moral value and a clarity of heart. <br />Now recognized as one of the most original short story collections in twentieth-century literature, <i>In Our Time</i> provides a key to Hemingway's later works."
10775,1455,The Garden of Eden,0684804522,9780684804521,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2003,,,eng,Scribner,false,476408,95,37843,62052,16638,1063,5:4309|4:5849|3:4571|2:1489|1:420|total:16638,1986,5,1,3.73,15186,912,['1455'],['Ernest Hemingway'],['3.83'],[],[],[],"A sensational bestseller when it appeared in 1986, <i>The Garden of Eden</i> is the last uncompleted novel of Ernest Hemingway, which he worked on intermittently from 1946 until his death in 1961. Set on the Côte d'Azur in the 1920s, it is the story of a young American writer, David Bourne, his glamorous wife, Catherine, and the dangerous, erotic game they play when they fall in love with the same woman. ""A lean, sensuous narrative...taut, chic, and strangely contemporary,"" <i>The Garden of Eden</i> represents vintage Hemingway, the master ""doing what nobody did better"" (R. Z. Sheppard, <i>Time).</i>"
4633,1455,Islands in the Stream,0743253426,9780743253420,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1400891142l/4633._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1400891142l/4633._SY75_.jpg,2003,7,22,eng,Scribner,false,1153954,119,27503,50656,13068,646,5:3926|4:4799|3:3341|2:805|1:197|total:13068,1970,,,3.88,11399,481,['1455'],['Ernest Hemingway'],['3.83'],[],[],[],"First published in 1970, nine years after Ernest Hemingway's death, <i>Islands in the Stream</i> is the story of an artist and adventurer — a man much like Hemingway himself. Rich with the uncanny sense of life and action characteristic of his writing — from his earliest stories <i>(In Our Time)</i> to his last novella <i>(The Old Man and the Sea)</i> — this compelling novel contains both the warmth of recollection that inspired <i>A Moveable Feast</i> and a rare glimpse of Hemingway's rich and relaxed sense of humor, which enlivens scene after scene. <br /> Beginning in the 1930s, <i>Islands in the Stream</i> follows the fortunes of Thomas Hudson from his experiences as a painter on the Gulf Stream island of Bimini, where his loneliness is broken by the vacation visit of his three young sons, to his antisubmarine activities off the coast of Cuba during World War II. The greater part of the story takes place in a Havana bar, where a wildly diverse cast of characters — including an aging prostitute who stands out as one of Hemingway's most vivid creations — engages in incomparably rich dialogue. A brilliant portrait of the inner life of a complex and endlessly intriguing man, <i>Islands in the Stream</i> is Hemingway at his mature best."
13239950,1455,Hills Like White Elephants,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1374615495l/13239950._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1374615495l/13239950._SX50_.jpg,1927,8,,,,false,18439257,9,18890,41259,10530,463,5:3563|4:3694|3:2355|2:685|1:233|total:10530,1927,8,,3.92,10402,450,['1455'],['Ernest Hemingway'],['3.83'],[],[],[],A conversation in a Spanish cafe between a man and a woman that is not as simple as it seems.
108218,1455,Men Without Women,0684825864,9780684825861,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2004,,,eng,Scribner,false,764891,263,26442,33759,9237,638,5:1833|4:3540|3:2891|2:788|1:185|total:9237,1927,10,,3.65,7518,445,['1455'],['Ernest Hemingway'],['3.83'],[],[],[],"<b>CLASSIC SHORT STORIES FROM THE MASTER OF AMERICAN FICTION</b> First published in 1927, <i>Men Without Women</i> represents some of Hemingway's most important and compelling early writing. In these fourteen stories, Hemingway begins to examine the themes that would occupy his later works: the casualties of war, the often uneasy relationship between men and women, sport and sportsmanship. In ""Banal Story,"" Hemingway offers a lasting tribute to the famed matador Maera. ""In Another Country"" tells of an Italian major recovering from war wounds as he mourns the untimely death of his wife. ""The Killers"" is the hard-edged story about two Chicago gunmen and their potential victim. Nick Adams makes an appearance in ""Ten Indians,"" in which he is presumably betrayed by his Indian girlfriend, Prudence. And ""Hills Like White Elephants"" is a young couple's subtle, heartwrenching discussion of abortion. Pared down, gritty, and subtly expressive, these stories show the young Hemingway emerging as America's finest short story writer."
10776,1455,Green Hills of Africa,0099460955,9780099460954,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1422958525l/10776._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1422958525l/10776._SY75_.jpg,2004,3,4,eng,Vintage Classics,false,961927,278,18809,33029,9278,597,5:1765|4:3213|3:3025|2:1002|1:273|total:9278,1935,,,3.56,7413,393,"['1455', '415141']","['Ernest Hemingway', 'Edward Shenton']","['3.83', '3.83']",[],[],[],"Green Hills of Africa is Ernest Hemingway's lyrical journal of a month on safari in the great game country of East Africa, where he and his wife Pauline journeyed in December 1933. Hemingway's well-known interest in - and fascination with - big-game hunting is magnificently captured in this evocative account of his trip. It is an examination of the lure of the hunt and an impassioned portrait of the glory of the African landscape and of the beauty of a wilderness that was, even then, being threatened by the incursions of man."
458347,1455,The Short Stories,0684803348,9780684803340,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1995,8,1,eng,Scribner,false,55909171,45,13587,31628,7421,234,5:3548|4:2608|3:996|2:199|1:70|total:7421,1984,,,4.26,6537,161,['1455'],['Ernest Hemingway'],['3.83'],[],[],[],"At the age of twenty-two, Ernest Hemingway wrote his first short story, ""Up in Michigan."" Seventeen years and forty-eight titles later, he was the undisputed master of the short-story form and the leading American man of letters. <i>The Short Stories,</i> introduced here with a revealing preface by the author, chronicles Hemingway's development as a writer, from his earliest attempts in the chapbook <i>Three Stories and Ten Poems,</i> published in Paris in 1923, to his more mature accomplishments in <i>Winner Take Nothing.</i> Originally published in 1938 along with <i>The Fifth Column,</i> this collection premiered ""The Capital of the World"" and ""Old Man at the Bridge,"" which derive from Hemingway's experiences in Spain, as well as ""The Short Happy Life of Francis Macomber"" and ""The Snows of Kilimanjaro,"" which figure among the finest of Hemingway's short fictions."
225297,1455,The Nick Adams Stories,0848805240,9780848805241,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1972,1,1,,Amereon Limited,false,397963,53,12207,28004,6923,362,5:2619|4:2511|3:1372|2:328|1:93|total:6923,1966,1,1,4.05,5906,248,['1455'],['Ernest Hemingway'],['3.83'],[],[],[],"The Nick Adams Stories show a memorable character growing from child to adolescent to soldier, veteran, writer &amp; parent--a sequence closely paralleling events of Hemingway's life.<br />The 1st section, called Northern Woods, includes ""Three Shots"", ""Indian Camp"", ""The Doctor &amp; the Doctor's Wife"", ""Ten Indians"" &amp; ""The Indians Moved Away"". The 2nd section, On His Own, includes ""The Light of the World"", ""The Battler"", ""The Killers"", ""The Last Good Country"" &amp; ""Crossing the Mississippi"".<br />The 3rd section, War, has ""Night Before Landing"", ""Nick Sat Against the Wall"", ""Now I Lay Me"", ""A Way You'll Never Be"" &amp; ""In Another Country"". The 4th section, Soldier Home, has ""Big Two-Hearted River"", ""The End of Something"", ""The Three-Day Blow"" &amp; ""Summer People"". The 5th section, Company of Two, has ""Wedding Day"", ""On Writing"", ""An Alpine Idyll"", ""Cross-Country Snow"" &amp; ""Fathers &amp; Sons""."
4648,1455,Death in the Afternoon,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2000,9,6,,Vintage,false,360058,219,16845,27518,7446,408,5:1665|4:2770|3:2252|2:598|1:161|total:7446,1932,,,3.70,6221,275,['1455'],['Ernest Hemingway'],['3.83'],[],[],[],"Still considered one of the best books ever written about bullfighting, ""Death in the Afternoon"" is an impassioned look at the sport by one of its true aficionados. It reflects Hemingway's conviction that bullfighting was more than mere sport and reveals a rich source of inspiration for his art. The unrivaled drama of bullfighting, with its rigorous combination of athleticism and artistry, and its requisite display of grace under pressure, ignited Hemingway's imagination. Here he describes and explains the technical aspects of this dangerous ritual and ""the emotional and spiritual intensity and pure classic beauty that can be produced by a man, an animal, and a piece of scarlet serge draped on a stick."" Seen through his eyes, bullfighting becomes a richly choreographed ballet, with performers who range from awkward amateurs to masters of great elegance and cunning. <p> A fascinating look at the history and grandeur of bullfighting, ""Death in the Afternoon"" is also a deeper contemplation of the nature of cowardice and bravery, sport and tragedy, and is enlivened throughout by Hemingway's sharp commentary on life and literature.</p>"
10778,1455,Across the River and into the Trees,0684844648,9780684844640,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1379313760l/10778._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1379313760l/10778._SY75_.jpg,1998,4,15,eng,Scribner,false,25300427,182,14558,24086,7227,505,5:1072|4:2062|3:2637|2:1111|1:345|total:7227,1950,,,3.33,5624,346,['1455'],['Ernest Hemingway'],['3.83'],[],[],[],"In the fall of 1948, Ernest Hemingway made his first extended visit to Italy in thirty years. His reacquaintance with Venice, a city he loved, provided the inspiration for <i>Across the River and into the Trees,</i> the story of Richard Cantwell, a war-ravaged American colonel stationed in Italy at the close of the Second World War, and his love for a young Italian countess. A poignant, bittersweet homage to love that overpowers reason, to the resilience of the human spirit, and to the worldweary beauty and majesty of Venice, <i>Across the River and into the Trees</i> stands as Hemingway's statement of defiance in response to the great dehumanizing atrocities of the Second World War. Hemingway's last full-length novel published in his lifetime, it moved John O'Hara in <i>The New York Times Book Review</i> to call him ""the most important author since Shakespeare."""
553930,1455,A Clean Well Lighted Place,0886823455,9780886823450,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1460473181l/553930._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1460473181l/553930._SX50_.jpg,1997,4,1,,Creative Education,false,541158,7,9055,18971,4577,222,5:1998|4:1546|3:777|2:210|1:46|total:4577,1926,,,4.14,4509,211,['1455'],['Ernest Hemingway'],['3.83'],[],[],[],"""A Clean, Well-Lighted Place"" is a short story by American author Ernest Hemingway, first published in Scribner's Magazine in 1933; it was also included in his collection Winner Take Nothing (1933).<br /><br />James Joyce once remarked: ""He [Hemingway] has reduced the veil between literature and life, which is what every writer strives to do. Have you read 'A Clean Well-Lighted Place'?... It is masterly. Indeed, it is one of the best short stories ever written..."""
7218214,1455,For Whom the Bell Tolls (SparkNotes Literature Guide Series),,2940000055410,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,828958,4,4298,13527,3426,4,5:1236|4:1190|3:717|2:153|1:130|total:3426,2003,6,13,3.95,0,0,"['6460726', '1455']","['SparkNotes', 'Ernest Hemingway']","['3.94', '3.83']",[],[],[],"<p>Spark Publishing’s Literature Guides are celebrating their 5th Anniversary!  To celebrate this, we’re giving our TOP 50 a revamp by adding some exciting new features.<br /><br />There will be sixteen pages devoted to writing a literary essay including:</p> 
   Glossary of literary terms,  
   Step by step tutoring on how to write a literary essay  
   Feature on how not to plagiarized. 
 <br /><br />Each book will also include an A+ Essay; an actual literary essay written about the Spark-ed book, to show students how an essay should be written."
42683,1455,Ernest Hemingway on Writing,0684854295,9780684854298,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2004,,,eng,Scribner,false,42152,20,13107,12824,3171,295,5:1144|4:1199|3:674|2:132|1:22|total:3171,1984,6,1,4.04,2667,247,"['1455', '16517737', '7652440']","['Ernest Hemingway', 'Larry W. Phillips', 'Charles Scribner Jr.']","['3.83', '4.02', '4.27']",[],[],[],"An assemblage of reflections on the nature of writing and the writer from one the greatest American writers of the twentieth century.<br /><br />Throughout Hemingway’s career as a writer, he maintained that it was bad luck to talk about writing—that it takes off “whatever butterflies have on their wings and the arrangement of hawk’s feathers if you show it or talk about it.”<br /><br />Despite this belief, by the end of his life he had done just what he intended not to do. In his novels and stories, in letters to editors, friends, fellow artists, and critics, in interviews and in commissioned articles on the subject, Hemingway wrote often about writing. And he wrote as well and as incisively about the subject as any writer who ever lived…<br /><br />This book contains Hemingway’s reflections on the nature of the writer and on elements of the writer’s life, including specific and helpful advice to writers on the craft of writing, work habits, and discipline. The Hemingway personality comes through in general wisdom, wit, humor, and insight, and in his insistence on the integrity of the writer and of the profession itself.<br />—From the Preface by Larry W. Phillips"
