id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
9873,4391,Dangling Man,0140189351,9780140189353,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1996,10,1,eng,Penguin Classics,false,3508,52,5894,8496,2402,193,5:360|4:879|3:884|2:249|1:30|total:2402,1944,,,3.54,1742,107,"['4391', '3299']","['Saul Bellow', 'Salman Rushdie']","['3.76', '3.83']",[],[],[],"Take a man waiting - waiting between the two worlds of civilian life and the army, suspended between two identities - and you have a man who, perhaps for the first time in his life, is truly free. However, freedom can be a noose around a man's neck."
28948,4391,Gimpel the Fool and Other Stories,0374530254,9780374530259,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2006,1,10,eng,"Farrar, Straus and Giroux",false,2562120,41,3912,8336,2007,101,5:845|4:730|3:349|2:61|1:22|total:2007,1953,,,4.15,1731,63,"['14444', '16264']","['Isaac Bashevis Singer', 'Allegra Goodman']","['4.05', '3.51']",['4391'],['Saul Bellow'],['3.76'],
11907,4391,The Victim,0140189386,9780140189384,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1996,3,1,en-US,Penguin Classics,false,14276,43,4201,6062,1717,147,5:249|4:649|3:620|2:162|1:37|total:1717,1947,,,3.53,1495,119,['4391'],['Saul Bellow'],['3.76'],[],[],[],"Leventhal is a natural victim; a man uncertain of himself, never free from the nagging suspicion that the other guy may be right. So when he meets a down-at-heel stranger in the park one day and finds himself being accused of ruining the man's life, he half believes it."
133608,4391,More Die of Heartbreak,0385318774,9780385318778,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1997,9,8,,Delta,false,128706,37,3353,4638,1237,91,5:270|4:522|3:336|2:83|1:26|total:1237,1987,1,1,3.75,980,56,['4391'],['Saul Bellow'],['3.76'],[],[],[],"In this acclaimed novel from one of America's literary legends, two unforgettable characters take a lively romp through the baffling and often hilarious connection between the body and the mind. An eccentric Russian literature professor leaves his native Paris to be near his uncle--a world-class genius in botany but a total bungler when it comes to women--in the Midwest."
52789,4391,The Dean's December,0140189130,9780140189131,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1998,5,1,,Penguin Classics,false,51484,34,2760,4281,1206,80,5:197|4:458|3:397|2:119|1:35|total:1206,1982,,,3.55,985,55,['4391'],['Saul Bellow'],['3.76'],['1682978'],['Pier Francesco Paolini'],['3.80'],"Albert Corde, dean of a Chicago college, is unprepared for the violent response to his expose of city corruption. Accused of betraying his city, as well as being a racist, he journeys to Bucharest, where his mother-in-law lies dying, only to find corruption rife in the Communist capital. Switching back and forth between the two cities, <i>The Dean's December</i> represents Bellow's ""most spirited resistance to the forces of our time"" (Malcolm Bradbury)."
11473,4391,"The Paris Review Interviews, I: 16 Celebrated Interviews",0312361750,9780312361754,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2006,10,17,eng,Picador USA,false,13921,8,3070,4271,977,122,5:490|4:376|3:99|2:8|1:4|total:977,2006,10,17,4.37,875,103,"['7373', '7372', '8111', '41588', '41938', '6048', '16481', '30949', '82593', '238', '24956', '431149', '1455', '18540', '4391', '500', '2778055', '14473']","['The Paris Review', 'Philip Gourevitch', 'Rebecca West', 'Elizabeth Bishop', 'Robert  Stone', 'Robert Gottlieb', 'Richard Price', 'Billy Wilder', 'Jack Gilbert', 'Joan Didion', 'Dorothy Parker', 'Truman Capote', 'Ernest Hemingway', 'T.S. Eliot', 'Saul Bellow', 'Jorge Luis Borges', 'Kurt Vonnegut Jr.', 'James M. Cain']","['4.03', '4.22', '3.86', '4.20', '3.91', '3.88', '3.99', '4.29', '4.32', '3.93', '4.08', '4.01', '3.83', '4.16', '3.76', '4.30', '4.06', '3.91']",[],[],[],"How do great writers do it? From James M. Cain's hard-nosed observation that ""writing a novel is like working on foreign policy. There are problems to be solved. It's not all inspirational,"" to Joan Didion's account of how she composes a book--""I constantly retype my own sentences. Every day I go back to page one and just retype what I have. It gets me into a rhythm""--The Paris Review has elicited some of the most revelatory and revealing thoughts from the literary masters of our age. For more than half a century, the magazine has spoken with most of our leading novelists, poets, and playwrights, and the interviews themselves have come to be recognized as classic works of literature, an essential and definitive record of the writing life. They have won the coveted George Polk Award and have been a contender for the Pulitzer Prize. Now, Paris Review editor Philip Gourevitch introduces an entirely original selection of sixteen of the most celebrated interviews. Often startling, always engaging, these encounters contain an immense scope of intelligence, personality, experience, and wit from the likes of Elizabeth Bishop, Ernest Hemingway, Truman Capote, Rebecca West, and Billy Wilder. This is an indispensable book for all writers and readers."
845496,4391,The Actual,0140274995,9780140274998,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1309286970l/845496._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1309286970l/845496._SY75_.jpg,1998,5,1,,Penguin Books,false,3507,35,2257,4211,1291,144,5:127|4:396|3:507|2:210|1:51|total:1291,1997,,,3.26,1006,105,['4391'],['Saul Bellow'],['3.76'],[],[],[],"""Another gem to savor from America's greatest living novelist. Love was never more tenderly celebrated than it is in The Actual, the ultimate springtime story"". -- San Francisco Chronicle Book ReviewIn this wise and dazzling work of fiction, Nobel laureate Saul Bellow writes comically and tragically about the tenacity of first love. The story behind The Actual belongs to Harry Trellman, an aging, astute businessman who has never belonged anywhere: not in the Chicago orphanage where he was sent by his mother, not in high school (too brainy), not even on the streets, where his vaguely Asian features set him apart from the rest of the pack. As for human attachments, they are like everything else in his life, singular and irregular. But Harry has always been a keen observer -- a trait not unnoticed by billionaire Sigmund Adletsky, who retains Harry as his adviser on human affairs. The two men discuss ordinary things, but the older man is also sharp enough to realize that, behind his stoic mask, Harry harbors some intense feelings for a certain woman. That woman -- the object of some forty years' passion -- is Amy Wustrin, a twice-divorced interior designer who's walked through her share of life's ups and downs. Thanks to Sigmund, she walks unexpectedly into Harry's life. And this time he's not about to let her go."
11909,4391,Collected Stories,0140292896,9780140292893,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1332982423l/11909._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1332982423l/11909._SY75_.jpg,2002,11,28,,Penguin,false,516589,23,2192,3326,823,52,5:279|4:343|3:163|2:32|1:6|total:823,1992,1,1,4.04,709,40,['4391'],['Saul Bellow'],['3.76'],[],[],[],
131147,4391,The Oxford Book of American Short Stories,0195092627,9780195092622,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1994,9,1,eng,"Oxford University Press, USA",false,1270467,8,2160,2807,675,54,5:282|4:258|3:101|2:28|1:6|total:675,1992,,,4.16,532,36,"['3524', '28525', '1240', '19879', '16', '881203', '1455', '3190', '15435', '74572', '36910', '22694', '7799', '10427', '1630', '7973', '14444', '447', '4391', '7464', '874602', '6878', '7363', '1624', '4624490', '26242', '1244', '5132', '29527', '159']","['Joyce Carol Oates', 'Washington Irving', 'Jack London', 'Stephen Crane', 'Edith Wharton', 'Willa Cather', 'Ernest Hemingway', 'F. Scott Fitzgerald', 'William Carlos Williams', 'Katherine Anne Porter', 'Langston Hughes', ""Flannery O'Connor"", 'Nathaniel Hawthorne', 'James Baldwin', 'Ray Bradbury', 'Eudora Welty', 'Isaac Bashevis Singer', 'Bernard Malamud', 'Saul Bellow', 'John Cheever', 'Ursula K. Le Guin', 'John Updike', 'Raymond Carver', 'Herman Melville', 'Edgar Allan Poe', 'Harriet Beecher Stowe', 'Mark Twain', 'Kate Chopin', 'Charlotte Perkins Gilman', 'Henry James']","['3.69', '3.86', '3.96', '3.41', '3.78', '3.83', '3.83', '3.90', '4.13', '3.93', '4.26', '4.16', '3.45', '4.26', '4.01', '3.87', '4.05', '3.86', '3.76', '3.97', '4.05', '3.80', '4.20', '3.54', '4.17', '3.87', '3.86', '3.71', '4.02', '3.62']",[],[],[],"This volume offers a survey of American short fiction in 59 tales that combine classic works with 'different, unexpected gems', which invite readers to explore a wealth of important pieces by women and minority writers. Authors include: Amy Tan, Alice Adams, David Leavitt and Tim O'Brien."
7178850,4391,Winter Notes on Summer Impressions,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1965,,,eng,McGraw-Hill,false,1187518,33,1838,2634,764,79,5:134|4:215|3:291|2:107|1:17|total:764,1863,,,3.45,1,0,"['3137322', '4391']","['Fyodor Dostoyevsky', 'Saul Bellow']","['4.18', '3.76']",['2869201'],['Richard Lee Renfield'],['3.75'],This vivid account of Dostoevsky's first travels outside his native Russia forms a succession of vitriolic comments on life as he saw it in Western Europe.
2865124,4391,Writers on Writing: Collected Essays from The New York Times,0756794498,9780756794491,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1367158936l/2865124._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1367158936l/2865124._SY75_.jpg,2001,1,1,eng,Diane Pub Co,false,93430,4,2599,2390,615,61,5:166|4:250|3:167|2:27|1:5|total:615,2001,1,1,3.89,66,4,"['4169743', '2665', '2778055', '32872', '28509', '238499', '10985', '7380', '132984', '31845', '150037', '9388', '51991', '2985951', '1262010', '39237', '47783', '3541', '7849', '1049', '12584', '18525', '24893', '11298', '10286', '4095', '28978', '2125', '12034', '7711', '16266', '2922229', '21318', '8178', '15128', '1339', '3502', '2749', '8861', '7907', '3517', '3524', '4391', '20850', '26993', '6878', '55751']","['The New York Times', 'Diane Johnson', 'Kurt Vonnegut Jr.', 'Gish Jen', 'Sara Paretsky', 'Anne Bernays', 'Rosellen Brown', 'Alice Walker', 'Carolyn Chute', 'Marge Piercy', 'Ward Just', 'Louise Erdrich', 'Nicholas Delbanco', 'Paul West', 'Annie Proulx', 'Jamaica Kincaid', 'Roxana Robinson', 'Barbara Kingsolver', 'Richard Ford', 'Elie Wiesel', 'E.L. Doctorow', 'Gail Godwin', 'Hilma Wolitzer', 'James Salter', 'Hans Koning', 'William Saroyan', 'David Leavitt', 'Mary Gordon', 'Carol Shields', 'David Mamet', 'Kent Haruf', 'André Aciman', 'Ed McBain', 'Carl Hiaasen', 'Russell Banks', 'Jane Smiley', 'Alice Hoffman', 'Scott Turow', 'Rick Bass', 'Susan Sontag', 'Sue Miller', 'Joyce Carol Oates', 'Saul Bellow', 'Walter Mosley', 'Maureen Howard', 'John Updike', 'John Darnton']","['3.94', '3.45', '4.06', '3.65', '3.94', '3.73', '3.85', '4.18', '3.60', '3.95', '3.83', '3.90', '3.29', '3.71', '3.89', '3.78', '3.84', '4.00', '3.72', '4.31', '3.79', '3.66', '3.37', '3.77', '3.84', '4.06', '3.78', '3.68', '3.79', '3.86', '4.01', '4.15', '3.81', '3.83', '3.78', '3.73', '3.83', '3.98', '3.98', '3.96', '3.60', '3.69', '3.76', '3.89', '3.85', '3.80', '3.39']",[],[],[],"Original essays from 46 of today's most celebrated writers that explores lit. &amp; the literary life. The reflections range from the craft of writing to the intersection of art &amp; the world. The writers are Nobel laureates, Pulitzer Prize winners, Nat. Book Award recip., best-selling authors &amp; teachers; novelists, poets, &amp; playwrights. Includes: Russell Banks, Saul Bellow, Carolyn Chute, E.L. Doctorowe, Louise Erdrich, Richard Ford, Gail Godwin, Mary Gordon, Gish Jen, Diane Johnson, Jamaica Kincaid, Barbara Kingsolver, Hans Koning, David Mamet, Walter Mosley, Joyce Carol Oates, Marge Piercy, Annie Proulx, Roxana Robinson, James Salter, William Saroyan, Susan Sontag, Scott Turow, John Updike, Kurt Vonnegut, Jr., Alice Walker, &amp; Elie Wiesel."
324249,4391,A Theft,0140119698,9780140119695,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1989,3,28,,Penguin Books,false,2030339,13,1210,2171,697,69,5:59|4:171|3:296|2:133|1:38|total:697,1989,1,1,3.11,647,64,['4391'],['Saul Bellow'],['3.76'],[],[],[],"Clara Velde, a corporate executive specializing in women's fashions, cherishes a ring given to her years before by a high powered Washington figure. The ring is lost and she attempts to recover it."
213576,4391,Him With His Foot in His Mouth and Other Stories,0141180234,9780141180236,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1998,5,1,,Penguin Classics,false,206752,25,1360,2134,587,48,5:118|4:232|3:162|2:55|1:20|total:587,1984,,,3.64,410,25,['4391'],['Saul Bellow'],['3.76'],[],[],[],"This dazzling collection of shorter fiction describes a series of self-awakenings -- a suburban divorcee deciding among lovers, a celebrity drawn into his cousin's life of crime, a father remembering bygone Chicago, an artist, and an academic awaiting extradition for some unnamed offense."
