id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
411496,50783,Voss,0099324717,9780099324713,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1330428809l/411496._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1330428809l/411496._SY75_.jpg,1994,7,21,eng,Vintage Classics,false,2938914,58,8307,9157,2429,220,5:719|4:856|3:540|2:204|1:110|total:2429,1957,8,10,3.77,2046,142,"['50783', '435856']","['Patrick White', 'Robert Macfarlane']","['3.81', '4.17']",[],[],[],"WITH AN INTRODUCTION BY ROBERT MACFARLANE<br /><br />Set in nineteenth-century Australia, <i>Voss</i> is the story of the secret passion between an explorer and a naïve young woman. Although they have met only on a few occasions, Voss and Laura are joined by overwhelming, obsessive feelings for each other. Voss sets out to cross the continent, and as hardships, mutiny and betrayal whittle away his power to endure and to lead, his attachment to Laura gradually increases. Laura, waiting in Sydney, moves through the months of separation as if they were a dream and Voss the only reality."
561413,50783,The Tree of Man,0099324512,9780099324515,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1330430255l/561413._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1330430255l/561413._SY75_.jpg,1994,10,27,eng,Vintage,false,3045585,34,4792,6267,1584,125,5:578|4:549|3:315|2:94|1:48|total:1584,1955,,,3.96,1366,89,['50783'],['Patrick White'],['3.81'],[],[],[],"Stan Parker, with only a horse and a dog for company journeys to a remote patch of land he has inherited in the Australian hills. Once the land is cleared and a rudimentary house built, he brings his wife Amy to the wilderness. Together they face lives of joy and sorrow as they struggle against the environment."
988800,50783,The Vivisector,0670747394,9780670747399,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1504690628l/988800._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1504690628l/988800._SY75_.jpg,,,,,,false,2412036,27,2777,3194,787,62,5:314|4:279|3:135|2:44|1:15|total:787,1970,,,4.06,597,38,['50783'],['Patrick White'],['3.81'],[],[],[],"Hurtle Duffield, a painter, coldly dissects the weaknesses of any and all who enter his circle. His sister's deformity, a grocer's moonlight indiscretion, the passionate illusions of the women who love him all are used as fodder for his art. It is only when Hurtle meets an egocentric adolescent whom he sees as his spiritual child does he experience a deeper, more treacherous emotion in this tour de force of sexual and psychological menace that sheds brutally honest light on the creative experience."
827327,50783,Riders in the Chariot,1590170024,9781590170021,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1323315957l/827327._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1323315957l/827327._SY75_.jpg,2002,4,30,eng,NYRB Classics,false,2049557,32,2641,2905,728,81,5:271|4:261|3:139|2:32|1:25|total:728,1961,,,3.99,636,64,['50783'],['Patrick White'],['3.81'],[],[],[],"Patrick White's brilliant 1961 novel, set in an Australian suburb, intertwines four deeply different lives. An Aborigine artist, a Holocaust survivor, a beatific washerwoman, and a childlike heiress are each blessed—and stricken—with visionary experiences that may or may not allow them to transcend the machinations of their fellow men. Tender and lacerating, pure and profane, subtle and sweeping, <i>Riders in the Chariot</i> is one of the Nobel Prize winner's boldest books."
1434822,50783,A Fringe of Leaves,0140186107,9780140186109,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1307445789l/1434822._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1307445789l/1434822._SX50_.jpg,1993,3,2,eng,Penguin Classics,false,1425371,29,1688,2711,739,55,5:168|4:285|3:195|2:55|1:36|total:739,1976,,,3.67,624,36,['50783'],['Patrick White'],['3.81'],[],[],[],"Set in Australia in the 1840s, A FRINGE OF LEAVES combines dramatic action with a finely distilled moral vision. Returning home to England from Van Diemen's land, the Bristol Maid is shipwrecked on the Queensland coast and Mrs Roxburgh is taken prisoner by a tribe of aborigines, along with the rest of the passengers and crew. In the course of her escape, she is torn by conflicting loyalties - to her dead husband, to her rescuer, to her own and to her adoptive class."
1690890,50783,The Eye of the Storm,0140039635,9780140039634,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1548659770l/1690890._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1548659770l/1690890._SY75_.jpg,1988,3,1,,Penguin Books,false,3045617,29,1471,2066,548,60,5:145|4:220|3:117|2:44|1:22|total:548,1973,,,3.77,427,43,['50783'],['Patrick White'],['3.81'],[],[],[],"In death, as in life, Elizabeth Hunter remains a callous, destructive vivisector of the lives around her, as her son and daughter convene at her deathbed in a Sydney suburb, and her housekeeper, nurses and solicitor dance attendance."
1103594,50783,The Aunt's Story,0099324016,9780099324010,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1994,10,27,,Vintage Classics,false,3045575,21,1001,1630,464,65,5:92|4:157|3:138|2:51|1:26|total:464,1948,,,3.51,366,39,['50783'],['Patrick White'],['3.81'],[],[],[],"With the death of her mother, middle-aged Theodora Goodman contemplates the desert of her life. Freed from the trammels of convention she leaves Australia for a European tour and becomes involved with the residents of a small French hotel. But creating other people's lives, even in love and pity, can lead to madness.<br />Her ability to reconcile joy and sorrow is an unbearable torture to her. On the journey home, Theodora finds there is little to choose between the reality of illusion and the illusion of reality. She looks for peace, even if it is beyond the borders of insanity..."
1609675,50783,The Twyborn Affair,0140186069,9780140186062,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1993,9,7,,Penguin Classics,false,70757787,17,1357,1619,407,42,5:148|4:145|3:78|2:29|1:7|total:407,1979,,,3.98,330,36,['50783'],['Patrick White'],['3.81'],[],[],[],
1226733,50783,The Solid Mandala,0140029753,9780140029758,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1515369400l/1226733._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1515369400l/1226733._SY75_.jpg,1983,8,25,,Penguin Books,false,2297263,6,924,1577,394,30,5:143|4:142|3:82|2:21|1:6|total:394,1966,,,4.00,326,23,['50783'],['Patrick White'],['3.81'],[],[],[],"""Exhilarating....totally convincing...wonderfully fresh and human...Every page is vibrant with live people in live contact."" -- Saturday Review"
15983323,50783,The Hanging Garden,1250028523,9781250028525,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1366550791l/15983323._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1366550791l/15983323._SY75_.jpg,2013,5,28,eng,Picador,false,19108148,16,1547,1120,336,69,5:44|4:110|3:112|2:54|1:16|total:336,2012,4,2,3.33,227,39,['50783'],['Patrick White'],['3.81'],[],[],[],"<b>
  <i>A previously unpublished novel from the winner of the 1973 Nobel Prize for Literature</i>
</b><br /><br />Two children are brought to a wild garden on the shores of Sydney Harbour to shelter from the Second World War. The boy's mother has died in the Blitz. The girl is the daughter of a Sydney woman and a Communist executed in a Greek prison. In wartime Australia, these two children form an extraordinary bond as they negotiate the dangers of life as strangers abandoned on the far side of the world.<br /><br />With the tenderness and rigour of an old, wise novelist, Patrick White explores the world of these children, the city of his childhood and the experience of war. The Hanging Garden ends as the news reaches Sydney of victory in Europe, and the children face their inevitable separation.<br /><br />White put the novel aside at this point and how he planned to finish the work remains a mystery. But at his death in 1990 he left behind a masterpiece in the making, which is published here for the first time."
