id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
43544166,3119996,Lyriska dikter,,,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1901,,,swe,Wahlström & Widstrand,false,67736347,1,4,9,3,0,5:0|4:1|3:1|2:1|1:0|total:3,,,,3.00,3,0,['3119996'],['Sully Prudhomme'],['3.32'],[],[],[],
20434896,3119996,Pensieri: 12 (EuropaUnita),,,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,30622843,1,6,8,2,0,5:1|4:0|3:1|2:0|1:0|total:2,2011,3,3,4.00,2,0,['3119996'],['Sully Prudhomme'],['3.32'],[],[],[],
28524483,3119996,Ljóðastund á Signubökkum: Þýðingar og ágrip af franskri ljóðsögu á nítjándu og tuttugustu öld,,,US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1452621994l/28524483._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1452621994l/28524483._SY75_.jpg,1988,,,isl,Menningarsjóður,false,48682612,1,3,8,2,0,5:0|4:2|3:0|2:0|1:0|total:2,,,,4.00,2,0,"['103384', '45688', '341972', '107564', '3119996', '13847', '153341', '72605', '66522', '204004', '275175', '708489']","['Théophile Gautier', 'Tristan Tzara', 'Robert Desnos', 'Jacques Prévert', 'Sully Prudhomme', 'Charles Baudelaire', 'Comte de Lautréamont', 'Arthur Rimbaud', 'Guillaume Apollinaire', 'Blaise Cendrars', 'Saint-John Perse', 'Paul Éluard']","['3.88', '4.21', '4.11', '4.21', '3.32', '4.21', '4.22', '4.33', '3.85', '3.79', '3.87', '4.05']",['6903380'],['Jón Óskar'],['3.43'],
11295384,3119996,DIARIO INTIMO E PENSAMENTOS,,,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,16222884,1,8,8,3,0,5:0|4:1|3:1|2:0|1:1|total:3,1971,,,2.67,3,0,['3119996'],['Sully Prudhomme'],['3.32'],[],[],[],
22725025,3119996,Nobelpristagare: Dikter,,,US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1405374054l/22725025.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1405374054l/22725025._SX50_.jpg,1966,,,swe,Svalans lyrikklubb/Bonniers,false,41915312,2,10,7,2,0,5:0|4:1|3:1|2:0|1:0|total:2,1964,1,1,3.50,1,0,"['8307097', '4420496', '3119996', '648081', '966415', '570804', '6989', '142051', '36913', '599498', '337113', '18317', '29963', '1545124', '140617', '1113469', '18540', '89330', '36635', '7902', '599188', '275175', '16853363']","['Sven Lindner', 'Anders Österling', 'Sully Prudhomme', 'Bjørnstjerne Bjørnson', 'Frédéric Mistral', 'Giosuè Carducci', 'Rudyard Kipling', 'Maurice Maeterlinck', 'Rabindranath Tagore', 'Verner von Heidenstam', 'Carl Spitteler', 'Knut Hamsun', 'W.B. Yeats', 'Johannes V. Jensen', 'Gabriela Mistral', 'Hermann Hesse', 'T.S. Eliot', 'Pär Lagerkvist', 'Juan Ramón Jiménez', 'Boris Pasternak', 'Salvatore Quasimodo', 'Saint-John Perse', 'George Seferis']","['3.67', '3.27', '3.32', '3.38', '3.54', '3.54', '3.93', '3.79', '4.13', '3.16', '3.42', '4.00', '4.16', '3.74', '4.00', '4.05', '4.16', '3.80', '3.82', '4.03', '4.09', '3.87', '4.27']","['5396262', '6578711', '1041592', '37086', '621106', '1073815', '5554612', '8386595', '1276808', '6361322', '8307135', '3068025', '6221898', '1701137', '4138077', '6452831', '4588769', '446692', '8386596', '4732315', '2984275', '7204991', '97178', '6362619', '4577631', '3153474', '8386597']","['Sten Selander', 'Emil Zilliacus', 'Karl Asplund', 'Karin Boye', 'Bo Bergman', 'Gunnar Ekelöf', 'Andrea Butenschön', 'Nils Svanberg', 'Erik Blomberg', 'Johannes Edfelt', 'Petter Bergman', 'Hjalmar Gullberg', 'Bertil Malmberg', 'Erik Mesterton', 'Arne Häggqvist', 'Ebbe Linde', 'Björn Julén', 'Tomas Tranströmer', 'Magda Lagerman', 'Nils Åke Nilsson', 'Ralf Parland', 'Leo Lindeberg', 'Östen Sjöstrand', 'Sture Axelson', 'Göran O. Eriksson', 'Erik Lindegren', 'Börje Knös']","['3.20', '3.48', '4.33', '3.79', '3.37', '3.94', '4.00', '4.00', '3.41', '3.52', '3.00', '3.56', '3.42', '4.05', '3.54', '3.57', '3.07', '4.08', '2.75', '3.71', '3.26', '3.62', '3.57', '3.64', '3.41', '3.65', '3.00']",
7287120,3119996,Le Prisme: Poesies Diverses (1886),1120448913,9781120448910,US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1355118848l/7287120._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1355118848l/7287120._SX50_.jpg,2009,11,6,,Kessinger Publishing,false,8543272,1,5,7,2,0,5:0|4:1|3:1|2:0|1:0|total:2,1886,,,3.50,2,0,['3119996'],['Sully Prudhomme'],['3.32'],[],[],[],"This scarce antiquarian book is a facsimile reprint of the original. Due to its age, it may contain imperfections such as marks, notations, marginalia and flawed pages. Because we believe this work is culturally important, we have made it available as part of our commitment for protecting, preserving, and promoting the world's literature in affordable, high quality, modern editions that are true to the original work."
20661685,3119996,Poesia II,,,US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391187111l/20661685.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391187111l/20661685._SX50_.jpg,1952,,,,"W,M.Jackson Inc.",false,39960346,1,5,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,1952,1,1,5.00,1,0,"['571473', '314999', '7801610', '136729', '7801611', '44407', '7801612', '7801613', '820408', '7801614', '7801615', '166405', '2574016', '4438162', '1667444', '7202988', '4548247', '2855207', '4066677', '13661', '7801616', '7801617', '7801618', '2729917', '7801619', '2697', '7801620', '4624490', '865765', '7801621', '224009', '7801622', '5485517', '7801623', '7801624', '7801625', '2285337', '2894701', '13847', '7801626', '2887488', '7801627', '7801628', '4810302', '917584', '7801629', '7801630', '4875464', '2892920', '2904431', '413594', '206707', '18903993', '18903994', '15974373', '18683028', '18904004', '1422029', '3119996', '4540573', '22458', '17921733', '18904005', '18904006', '16153362', '191655', '18904007', '2639208', '4787893', '15342136', '18904008', '18904009', '2992302', '17732224', '18904010', '891588']","['Pierre-Jean de Béranger', 'Adelbert von Chamisso', 'Millevoye', 'Alessandro Manzoni', 'Uhland', 'Lord Byron', 'Rückert', 'Costa e Silva', 'Silvio Pellico', 'Lamartine', 'Körner', 'Shelley', 'August von Platen-Hallermünde', 'Vigny', 'Heine', 'leopardi', 'Manuel Odorico Mendes', 'Garrett', 'Castilho', 'Victor Hugo', 'Lenau', 'Mosen', 'Mörike', 'Anastasius Grün', 'Porto Alegre', 'Henry Wadsworth Longfellow', 'Espronceda', 'Edgar Allan Poe', 'Alexandre Herculano', 'Freiligrath', 'Alfred de Musset', 'Gonçalves de Magalhães', 'Gautier', 'Soulary', 'Zorrilla', 'Campoamor', 'Leconte de Lisle', 'Lowell', 'Charles Baudelaire', 'Dutra e Melo', 'Gonçalves Dias', 'Francisco Octaviano', 'Laurindo Rabelo', 'Soares de Passos', 'Bernardo Guimarães', 'José Bonifácio,o moço', 'Aureliano Lessa', 'Bulhao Pato', 'João de Deus', 'Tomas Ribeiro', 'Álvares de Azevedo', 'Edwin Arnold', 'Juqueira Freire', 'Texeira de Melo', 'Luís Delfino', 'Bécquer', 'Crducci', 'Casimiro de Abreu', 'Sully Prudhomme', 'Tobias Barreto', 'Machado de Assis', 'Pedro Luis', 'Vittoriano Plhres', 'Fagundes Varel', 'Coppée', 'Antero de Quental', 'Catule Mendés', 'Heredia', 'Verlaine', 'gonçalves crespo', 'Rollinat', 'Déroulêde', 'Luís Guimarães', 'Castro Alves', 'Richepin', 'Guerra Junqueiro']","['4.16', '3.67', '5.00', '3.77', '5.00', '3.96', '5.00', '5.00', '3.43', '4.33', '5.00', '4.80', '3.67', '4.00', '4.50', '5.00', '4.01', '3.30', '3.50', '4.14', '5.00', '5.00', '4.67', '3.78', '5.00', '4.01', '5.00', '4.17', '3.58', '5.00', '3.68', '3.60', '4.15', '5.00', '4.50', '5.00', '3.77', '5.00', '4.21', '5.00', '3.73', '5.00', '4.25', '3.67', '3.50', '5.00', '5.00', '5.00', '4.10', '4.50', '3.79', '3.90', '5.00', '5.00', '5.00', '3.67', '5.00', '3.99', '3.32', '3.75', '4.13', '4.58', '5.00', '5.00', '5.00', '4.10', '5.00', '4.00', '5.00', '4.00', '5.00', '5.00', '3.83', '3.81', '5.00', '3.72']",[],[],[],"Parte da Coleção Clássicos Jackson, volume XXXIX"
10237671,3119996,Carmen pro invictis: quelques offrandes de po,,2940030733579,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,15137672,1,2,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,['3119996'],['Sully Prudhomme'],['3.32'],[],[],[],
12088759,3119996,Que Sais-Je? (1896),1167869370,9781167869372,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2010,9,10,,Kessinger Publishing,false,17056978,2,4,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,1896,,,4.00,1,0,['3119996'],['Sully Prudhomme'],['3.32'],[],[],[],
12198172,3119996,Le Bonheur: Poeme (1888),1160145040,9781160145046,US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1355133971l/12198172._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1355133971l/12198172._SX50_.jpg,2010,2,22,,Kessinger Publishing,false,17170655,1,4,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,1888,,,4.00,1,0,['3119996'],['Sully Prudhomme'],['3.32'],[],[],[],"This scarce antiquarian book is a facsimile reprint of the original. Due to its age, it may contain imperfections such as marks, notations, marginalia and flawed pages. Because we believe this work is culturally important, we have made it available as part of our commitment for protecting, preserving, and promoting the world's literature in affordable, high quality, modern editions that are true to the original work."
9895105,3119996,Epaves,1149357436,9781149357439,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2010,5,13,,Nabu Press,false,14787246,5,9,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,2010,1,9,4.00,1,0,['3119996'],['Sully Prudhomme'],['3.32'],[],[],[],"This is a reproduction of a book published before 1923. This book may have occasional imperfections such as missing or blurred pages, poor pictures, errant marks, etc. that were either part of the original artifact, or were introduced by the scanning process. We believe this work is culturally important, and despite the imperfections, have elected to bring it back into print as part of our continuing commitment to the preservation of printed works worldwide. We appreciate your understanding of the imperfections in the preservation process, and hope you enjoy this valuable book."
24346099,3119996,Poesia e Prosa Nobel 1901,,9788802019208,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ita,,false,43928041,1,3,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,['3119996'],['Sully Prudhomme'],['3.32'],[],[],[],
28364383,3119996,Diario intimo / Pensieri / Poesie,,,US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1451223686l/28364383._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1451223686l/28364383._SX50_.jpg,1964,,,ita,Fratelli Fabbri Editori,false,48436186,1,3,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,"['3119996', '6554240']","['Sully Prudhomme', ""Gabriel d'Aubarède""]","['3.32', '3.00']",['4594628'],['Pietro Lazzaro'],['3.93'],"Sully Prudhomme - Premio Nobel per la Letteratura 1901<br /><br />""La vita e l'opera di Sully Prudhomme"" di Gabriel D'Aubarède<br /><br />""Diario Intimo"" (Journal intime)<br /><br />""Pensieri"" (Pensées)<br /><br />""Poesie"""
51038308,3119996,POEMAS,,,US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1581042529l/51038308._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1581042529l/51038308._SX50_.jpg,,,,spa,Titivillus,true,75870007,2,1,3,1,1,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,1,['3119996'],['Sully Prudhomme'],['3.32'],[],[],[],"Poemas de amor del francés Sully Prudhomme, Premio Nobel de Literatura de 1901."
35829702,3119996,Miłość zamordowana i inne wiersze,,9788379042586,US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1501049640l/35829702._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1501049640l/35829702._SX50_.jpg,2014,,,pol,Fundacja Festina Lente,true,57335856,1,1,2,1,0,5:0|4:0|3:0|2:1|1:0|total:1,,,,2.00,1,0,['3119996'],['Sully Prudhomme'],['3.32'],[],[],[],"Sully Prudhomme otrzymał Nagrodę Nobla za „wybitne osiągnięcia literackie, a zwłaszcza za idealizm, doskonałość artystyczną oraz niezwykłe połączenie duchowości i intelektu”. Czy te cechy znajdziemy dziś w jego poezji? Przedstawiamy wybór wierszy o miłości - o uczuciu przynoszącym udrękę i niepokój."
28346718,3119996,Le Lien Social,2013655061,9782013655064,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2013,9,1,,Hachette Livre Bnf,false,48399324,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['3119996'],['Sully Prudhomme'],['3.32'],[],[],[],"Le lien social / par Sully Prudhomme, ...; publiA(c) d'aprA]s les manuscrits posthumes de l'auteur, avec une prA(c)face et une introduction, par Camille HA(c)mon, ... http: //<a target=""_blank"" href=""http://gallica.bnf.fr/ark:"" rel=""nofollow"">gallica.bnf.fr/ark:</a> /12148/bpt6k5477841r"
25039191,3119996,Le Zénith,,,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,44716311,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2014,9,20,0.00,0,0,['3119996'],['Sully Prudhomme'],['3.32'],[],[],[],
3208234,3119996,uvres de Sully Prudhomme: Poésies 1872-1878,,,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,3241753,2,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2012,3,26,0.00,0,0,['3119996'],['Sully Prudhomme'],['3.32'],[],[],[],
32248976,3119996,Oeuvres de Sully Prudhomme; Tome 5,1371372675,9781371372675,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2016,8,27,,Wentworth Press,false,52880676,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['3119996'],['Sully Prudhomme'],['3.32'],[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
17420537,3119996,...L'Expression Dans Les Beaux-Arts: Application D'Une Th Orie G N Rale de L'Expression A L' Tude de L'Artiste Et Des Beaux-Arts,1249975220,9781249975229,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2012,10,1,,Saraswati Press,false,24275007,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2012,10,26,0.00,0,0,['3119996'],['Sully Prudhomme'],['3.32'],[],[],[],"This is a reproduction of a book published before 1923. This book may have occasional imperfections such as missing or blurred pages, poor pictures, errant marks, etc. that were either part of the original artifact, or were introduced by the scanning process. We believe this work is culturally important, and despite the imperfections, have elected to bring it back into print as part of our continuing commitment to the preservation of printed works worldwide. We appreciate your understanding of the imperfections in the preservation process, and hope you enjoy this valuable book. ++++ The below data was compiled from various identification fields in the bibliographic record of this title. This data is provided as an additional tool in helping to ensure edition identification: ++++ ...L'expression Dans Les Beaux-arts: Application D'une Th�orie G�n�rale De L'expression A L'�tude De L'artiste Et Des Beaux-arts; Prose; Sully Prudhomme Sully Prudhomme A. Lemerre, 1898 Art; Criticism; Aesthetics; Art; Art / Criticism; Artists; Creation (Literary, artistic, etc.); Expression (Philosophy); Literature; Philosophy / Aesthetics"
31100112,3119996,Poa(c)Sies de Sully Prudhomme: 1878-1879,201369251X,9782013692519,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2016,5,1,,Hachette Livre Bnf,false,51704647,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['3119996'],['Sully Prudhomme'],['3.32'],[],[],[],"PoA(c)sies de Sully Prudhomme: 1878-1879<br />Date de l'A(c)dition originale: 1880<br /><i>Collection: Petite bibliothA]que littA(c)raire</i><br /><br />Ce livre est la reproduction fidA]le d'une oeuvre publiA(c)e avant 1920 et fait partie d'une collection de livres rA(c)imprimA(c)s A la demande A(c)ditA(c)e par Hachette Livre, dans le cadre d'un partenariat avec la BibliothA]que nationale de France, offrant l'opportunitA(c) d'accA(c)der A des ouvrages anciens et souvent rares issus des fonds patrimoniaux de la BnF.<br />Les oeuvres faisant partie de cette collection ont A(c)tA(c) numA(c)risA(c)es par la BnF et sont prA(c)sentes sur Gallica, sa bibliothA]que numA(c)rique.<br /><br />En entreprenant de redonner vie A ces ouvrages au travers d'une collection de livres rA(c)imprimA(c)s A la demande, nous leur donnons la possibilitA(c) de rencontrer un public A(c)largi et participons A la transmission de connaissances et de savoirs parfois difficilement accessibles.<br />Nous avons cherchA(c) A concilier la reproduction fidA]le d'un livre ancien A partir de sa version numA(c)risA(c)e avec le souci d'un confort de lecture optimal. Nous espA(c)rons que les ouvrages de cette nouvelle collection vous apporteront entiA]re satisfaction.<br /><br />Pour plus d'informations, rendez-vous sur <a target=""_blank"" href=""http://www.hachettebnf.fr"" rel=""nofollow"">www.hachettebnf.fr</a><br />"
26594325,3119996,Définitions fondamentales: Vocabulaire logiquement ordonné des idées les plus générales et des idées les plus abstraites,,,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,46616658,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2015,4,22,0.00,0,0,['3119996'],['Sully Prudhomme'],['3.32'],[],[],[],
22684250,3119996,Poa(c)Sies. 1865-1866: Stances Et Poa]mes (A0/00d.18..),2012599966,9782012599963,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2012,6,1,,Hachette Livre Bnf,false,42195794,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2012,3,24,0.00,0,0,['3119996'],['Sully Prudhomme'],['3.32'],[],[],[],"PoA(c)sies. 1865-1866: stances et poA]mes / Sully Prudhomme<br />Date de l'A(c)dition originale: 18..<br /><br />Ce livre est la reproduction fidA]le d'une oeuvre publiA(c)e avant 1920 et fait partie d'une collection de livres rA(c)imprimA(c)s A la demande A(c)ditA(c)e par Hachette Livre, dans le cadre d'un partenariat avec la BibliothA]que nationale de France, offrant l'opportunitA(c) d'accA(c)der A des ouvrages anciens et souvent rares issus des fonds patrimoniaux de la BnF.<br />Les oeuvres faisant partie de cette collection ont A(c)tA(c) numA(c)risA(c)es par la BnF et sont prA(c)sentes sur Gallica, sa bibliothA]que numA(c)rique.<br /><br />En entreprenant de redonner vie A ces ouvrages au travers d'une collection de livres rA(c)imprimA(c)s A la demande, nous leur donnons la possibilitA(c) de rencontrer un public A(c)largi et participons A la transmission de connaissances et de savoirs parfois difficilement accessibles.<br />Nous avons cherchA(c) A concilier la reproduction fidA]le d'un livre ancien A partir de sa version numA(c)risA(c)e avec le souci d'un confort de lecture optimal. Nous espA(c)rons que les ouvrages de cette nouvelle collection vous apporteront entiA]re satisfaction.<br /><br />Pour plus d'informations, rendez-vous sur <a target=""_blank"" href=""http://www.hachettebnf.fr"" rel=""nofollow"">www.hachettebnf.fr</a><br /><br />http: //<a target=""_blank"" href=""http://gallica.bnf.fr/ark:"" rel=""nofollow"">gallica.bnf.fr/ark:</a> /12148/bpt6k200391s"
26594331,3119996,Tendresses et Solitudes,,,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,46616665,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2015,6,8,0.00,0,0,['3119996'],['Sully Prudhomme'],['3.32'],[],[],[],
35463183,3119996,"Oeuvres de Sully Prudhomme: Prose; Testament Po�tique, Trois �tudes Sociologiques (Classic Reprint)",0282493859,9780282493851,US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1497892332l/35463183._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1497892332l/35463183._SX50_.jpg,2018,4,23,,Forgotten Books,false,56854115,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['3119996'],['Sully Prudhomme'],['3.32'],[],[],[],"Excerpt from OEuvres de Sully Prudhomme: Prose; Testament Poetique, Trois Etudes Sociologiques<br /><br />On apercoit tout de suite une cause generale au discredit ou est tombee l'ancienne classification des poemes. Elle a ete de plus en plus abrogee par le progres de la tristesse ende mique, tapie au fond du rire meme et que nous voyons se concentrer dans une portion envahissame de la jeunesse qui fournit les poetes.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
44206024,3119996,Psychologie Du Libre Arbitre;,0274781654,9780274781652,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2018,8,2,,Wentworth Press,false,68743269,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['3119996'],['Sully Prudhomme'],['3.32'],[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
22992960,3119996,La Vraie Religion Selon Pascal: Recherche de L'Ordonnance Purement Logique de Ses Pensa(c)Es: Relatives a la Religion: Suivie D'Une Analyse Du Discours Sur Les Passions de L'Amour,2012822185,9782012822184,US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1524586139l/22992960._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1524586139l/22992960._SX50_.jpg,2013,5,1,,Hachette Livre Bnf,false,42557547,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2013,3,24,0.00,0,0,['3119996'],['Sully Prudhomme'],['3.32'],[],[],[],"La vraie religion selon Pascal: recherche de l'ordonnance purement logique de ses PensA(c)es relatives A la religion: suivie d'une analyse du Discours sur les passions de l'amour / par Sully Prudhomme, ...<br />Date de l'A(c)dition originale: 1905<br />Sujet de l'ouvrage: Pascal, Blaise (1623-1662). PensA(c)es<br /><i>Collection: BibliothA]que de philosophie contemporaine</i><br /><br />Ce livre est la reproduction fidA]le d'une oeuvre publiA(c)e avant 1920 et fait partie d'une collection de livres rA(c)imprimA(c)s A la demande A(c)ditA(c)e par Hachette Livre, dans le cadre d'un partenariat avec la BibliothA]que nationale de France, offrant l'opportunitA(c) d'accA(c)der A des ouvrages anciens et souvent rares issus des fonds patrimoniaux de la BnF.<br />Les oeuvres faisant partie de cette collection ont A(c)tA(c) numA(c)risA(c)es par la BnF et sont prA(c)sentes sur Gallica, sa bibliothA]que numA(c)rique.<br /><br />En entreprenant de redonner vie A ces ouvrages au travers d'une collection de livres rA(c)imprimA(c)s A la demande, nous leur donnons la possibilitA(c) de rencontrer un public A(c)largi et participons A la transmission de connaissances et de savoirs parfois difficilement accessibles.<br />Nous avons cherchA(c) A concilier la reproduction fidA]le d'un livre ancien A partir de sa version numA(c)risA(c)e avec le souci d'un confort de lecture optimal. Nous espA(c)rons que les ouvrages de cette nouvelle collection vous apporteront entiA]re satisfaction.<br /><br />Pour plus d'informations, rendez-vous sur <a target=""_blank"" href=""http://www.hachettebnf.fr"" rel=""nofollow"">www.hachettebnf.fr</a><br />"
