id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
2984286,3535,A Rose for Emily,1563127881,9781563127885,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1990,9,1,eng,Perfection Learning,false,62090508,7,8782,18510,4779,330,5:1410|4:1806|3:1182|2:309|1:72|total:4779,1930,4,30,3.87,4209,256,['3535'],['William Faulkner'],['3.85'],[],[],[],
72228,3535,Intruder in the Dust,0099740311,9780099740315,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1283238863l/72228._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1283238863l/72228._SY75_.jpg,1996,8,8,eng,Vintage,false,1121143,106,10595,18167,4840,371,5:1210|4:1862|3:1270|2:361|1:137|total:4840,1948,9,27,3.75,3988,239,['3535'],['William Faulkner'],['3.85'],[],[],[],"Set in the deep south that provided the backdrop for all of Faulkner's finest fiction, Intruder in the Dust is the novel that marks the final phase of its author's outstanding creative period. The chronicle of an elderly black farmer arrested for the murder of a white man and under threat from the lynch mob is a characteristically Faulknerian tale of dark omen, its sole ray of hope the character of the young white boy who repays an old favour by proving the innocence of the man who saved him from drowning in an icy creek."
12995,3535,The Hamlet,0679736530,9780679736530,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1496756079l/12995._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1496756079l/12995._SY75_.jpg,1991,10,29,eng,Vintage International,false,1175724,78,11262,17744,4591,261,5:1391|4:1713|3:1086|2:278|1:123|total:4591,1940,,,3.86,4276,221,['3535'],['William Faulkner'],['3.85'],[],[],[],"<i>The Hamlet</i>, the first novel of Faulkner's Snopes trilogy, is both an ironic take on classical tragedy and a mordant commentary on the grand pretensions of the antebellum South and the depths of its decay in the aftermath of war and Reconstruction. It tells of the advent and the rise of the Snopes family in Frenchman's Bend, a small town built on the ruins of a once-stately plantation. Flem Snopes -- wily, energetic, a man of shady origins -- quickly comes to dominate the town and its people with his cunning and guile."
146559,3535,The Wild Palms,0679741933,9780679741930,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1333578869l/146559._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1333578869l/146559._SY75_.jpg,1995,10,31,eng,Vintage,false,1046046,93,9115,14879,3838,281,5:1126|4:1491|3:902|2:260|1:59|total:3838,1939,,,3.88,2994,186,"['3535', '210188']","['William Faulkner', 'Adam Mars-Jones']","['3.85', '3.70']",[],[],[],"In this feverishly beautiful novel— subsequently titled <i>If I Forget Thee, Jerusalem</i> and now published in the authoritative Library of America text—William Faulkner interweaves two narratives, each wholly absorbing in its own right, each subtly illuminating the other. In New Orleans in 1937, a man and a woman embark on a headlong flight into the wilderness of illicit passion, fleeing her husband and the temptations of respectability. In Mississippi ten years earlier, a convict sets forth across a flooded river, risking his own chance at freedom to rescue a pregnant woman. From these separate stories Faulkner composes a symphony of deliverance and damnation, survival and self-sacrifice, a novel in which elemental danger is juxtaposed wiht fatal injuries of the spirit. <i>The Wild Palms</i> is grandly inventive, heart-stopping in its prose, and suffused on every page with the physical presence of the country that Faulkner made his own."
863348,3535,A Fable,0394724135,9780394724133,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1421098787l/863348._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1421098787l/863348._SY75_.jpg,1977,12,12,eng,Vintage,false,848772,51,10074,13720,3872,133,5:1089|4:1065|3:928|2:441|1:349|total:3872,1954,,,3.54,3695,105,['3535'],['William Faulkner'],['3.85'],[],[],[],"This novel won both the Pulitzer Prize and the National Book Award in 1955. An allegorical story of World War I, set in the trenches in France and dealing ostensibly with a mutiny in a French regiment, it was originally considered a sharp departure for Faulkner. Recently it has come to be recognized as one of his major works and an essential part of the Faulkner <i>oeuvre</i>. Faulkner himself fought in the war, and his descriptions of it ""rise to magnificence,"" according to <i>The New York Times</i>, and include, in Malcolm Cowley's words, ""some of the most powerful scenes he ever conceived."""
3120865,3535,Barn Burning,0895986825,9780895986825,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2007,1,1,eng,Perfection Learning,false,19427470,10,3806,8177,2225,110,5:578|4:720|3:624|2:232|1:71|total:2225,1939,6,,3.68,2131,102,['3535'],['William Faulkner'],['3.85'],[],[],[],"""Barn Burning"" is a short story by the American author William Faulkner which first appeared in Harper's in 1939 and has since been widely anthologized. The story deals with class conflicts, the influence of fathers, and vengeance as viewed through the third-person perspective of a young, impressionable child. It is a prequel to The Hamlet, The Town, and The Mansion, the three novels make up the Snopes trilogy."
10984,3535,Three Famous Short Novels: Spotted Horses Old Man the Bear,0394701496,9780394701493,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1958,2,12,eng,Vintage Books,false,13566,3,3786,6349,1648,143,5:533|4:567|3:372|2:124|1:52|total:1648,1958,,,3.85,1477,119,['3535'],['William Faulkner'],['3.85'],[],[],[],"Three different ways to approach Faulkner, each of them representative of his work as a whole. Includes ""Spotted Horses, "" ""Old Man, "" and his famous ""The Bear."""
10985,3535,The Town,0394701844,9780394701844,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1961,2,12,eng,Vintage Books,false,13567,44,3433,5832,1421,93,5:539|4:576|3:242|2:43|1:21|total:1421,1957,,,4.10,1269,71,['3535'],['William Faulkner'],['3.85'],[],[],[],"This is the second volume of Faulkner's trilogy about the Snopes family, his symbol for the grasping, destructive element in the post-bellum South.Like its predecessor The Hamlet and its successor The Mansion, The Town is completely self-contained, but it gains resonance from being read with the other two. The story of Flem Snopes' ruthless struggle to take over the town of Jefferson, Mississippi, the book is rich in typically Faulknerian episodes of humor and of profundity."
10982,3535,Selected Short Stories,0679424784,9780679424789,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1410226062l/10982._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1410226062l/10982._SY75_.jpg,1993,5,18,eng,Modern Library,false,801552,13,3062,4919,1203,80,5:457|4:467|3:221|2:45|1:13|total:1203,1956,8,12,4.09,1025,64,['3535'],['William Faulkner'],['3.85'],[],[],[],"<b>From the Modern Library’s new set of beautifully repackaged hardcover classics by William Faulkner—also available are <i>Snopes, As I Lay Dying, The Sound and the Fury, Light in August, </i>and <i>Absalom, Absalom!</i></b><br /><br />William Faulkner was a master of the short story. Most of the pieces in this collection are drawn from the greatest period in his writing life, the fifteen or so years beginning in 1929, when he published <i>The Sound and the Fury</i>. They explore many of the themes found in the novels and feature characters of small-town Mississippi life that are uniquely Faulkner’s. In “A Rose for Emily,” the first of his stories to appear in a national magazine, a straightforward, neighborly narrator relates a tale of love, betrayal, and murder. The vicious family of the Snopes trilogy turns up in “Barn Burning,” about a son’s response to the activities of his arsonist father. And Jason and Caddy Compson, two other inhabitants of Faulkner’s mythical Yoknapatawpha County, are witnesses to the terrorizing of a pregnant black laundress in “That Evening Sun.” These and the other stories gathered here attest to the fact that Faulkner is, as Ralph Ellison so aptly noted, “the greatest artist the South has produced.”"
863338,3535,The Mansion,0394702824,9780394702827,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320546476l/863338._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320546476l/863338._SY75_.jpg,1965,7,12,eng,Vintage,false,3127503,50,3046,4802,1159,78,5:466|4:444|3:208|2:31|1:10|total:1159,1959,5,,4.14,1021,53,['3535'],['William Faulkner'],['3.85'],[],[],[],"<i>The Mansion</i> completes Faulkner’s great trilogy of the Snopes family in the mythical county of Yoknapatawpha, Mississippi, which also includes <i>The Hamlet</i> and <i>The Town</i>. Beginning with the murder of Jack Houston, and ending with the murder of Flem Snopes, it traces the downfall of this indomitable post-bellum family, who managed to seize control of the town of Jefferson within a generation."
18788,3535,Novels 1930-1935: As I Lay Dying / Sanctuary / Light in August / Pylon,0940450267,9780940450264,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1985,,,eng,Library of America,false,20144,3,2017,4791,1103,31,5:633|4:294|3:117|2:40|1:19|total:1103,1985,,,4.34,1093,30,"['3535', '10449', '14308']","['William Faulkner', 'Noel Polk', 'Joseph Blotner']","['3.85', '4.15', '4.33']",[],[],[],"Between 1930 and 1935, William Faulkner came into full possession of the genius and creativity that made him one of America’s finest writers of the twentieth century. The four novels in this <em>Library of America</em> collection display an astonishing range of characters and treatments in his Depression-era fiction.<br /><br /><em>As I Lay Dying</em> (1930) is a combination of comedy, horror, and compassion, a narrative woven from the inarticulate desires of a peasant family in conflict. It presents the conscious, unconscious, and sometimes hallucinatory impressions of the husband, daughter, and four sons of Addie Bundren, the long-suffering matriarch of her rural Mississippi clan, as the family marches her body through fire and flood to its grave in town.<br /><br /><em>Sanctuary</em> (1931) is a novel of sex and social class, of collapsed gentility and amoral justice, that moves from the back roads of Mississippi and the fleshpots of Memphis to the courthouse of Jefferson and the appalling spectacle of popular vengeance. With its fascinating portraits of Popeye, a sadistic gangster and rapist, and Temple Drake, a debutante with an affinity for evil, it offers a horrific and sometimes comically macabre vision of modern life.<br /><br /><em>Light in August</em> (1932) incorporates Faulkner’s religious vision of the hopeful stubbornness of ordinary life. The guileless Lena Grove, in search of the father of her unborn child; the disgraced minister Gail Hightower, who dreams of Confederate cavalry charges; Byron Bunch, who thought working Saturdays would keep a man out of trouble, and the desperate, enigmatic Joe Christmas, consumed by his mixed ancestry—all find their lives entangled in the inexorable succession of love, birth, and death.<br /><br /><em>Pylon</em> (1935), a tale of barnstorming aviators in the carnival atmosphere of an air show in a southern city, examines the bonds of desire and loyalty among three men and a woman, all characters without a past. Dramatizing what, in accepting his Nobel Prize, Faulkner called “the human heart in conflict with itself,” it illustrates how he became one of the great humanists of twentieth-century literature.<br /><br />The <em>Library of America</em> edition of Faulkner’s work publishes, for the first time, new, corrected texts of these four works. Manuscripts, typescripts, galleys, and published editions have been collated to produce versions that are free of the changes introduced by the original editors and that are faithful to Faulkner’s intentions."
66003,3535,Sartoris,8432231061,9788432231063,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1481667320l/66003._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1481667320l/66003._SY75_.jpg,2004,9,1,eng,Editorial Seix Barral,false,1939476,58,2770,4536,1184,69,5:315|4:454|3:331|2:68|1:16|total:1184,1929,,,3.83,994,39,['3535'],['William Faulkner'],['3.85'],[],[],[],Portrays the decay of the Mississippi aristocracy following the social upheaval of the American Civil War. The 1929 edition is an abridged version of Faulkner's original work. The full text was published in 1973 as Flags in the Dust.
432324,3535,Soldiers' Pay,0099282828,9780099282822,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2000,10,5,eng,Vintage Classics,false,73365884,78,2978,4158,1226,119,5:165|4:393|3:461|2:171|1:36|total:1226,1926,,,3.39,900,65,['3535'],['William Faulkner'],['3.85'],[],[],[],"A group of soldiers travel by train across the United States in the aftermath of the First World War. One of them is horribly scarred, blind and almost entirely mute. Moved by his condition, a few civilian fellow travellers decided to see him home to Georgia, to a family who believed him dead, and a fiancée who grew tired of waiting. Faulkner's first novel deals powerfully with lives blighted by war."
425137,3535,Flags in the Dust,0394712390,9780394712390,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1433089894l/425137._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1433089894l/425137._SY75_.jpg,1974,9,12,,Vintage,false,414203,24,2343,3948,1015,95,5:297|4:381|3:278|2:46|1:13|total:1015,1929,,,3.89,811,68,"['3535', '49156']","['William Faulkner', 'Douglas Day']","['3.85', '3.90']",[],[],[],"The complete text of Faulkner's third novel, published for the first time in 1973, appeared with his reluctant consent in a much cut version in 1929 as SARTORIS."
18790,3535,The Portable Faulkner,014243728X,9780142437285,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2003,2,25,eng,Penguin Books,false,20146,12,2181,3615,844,37,5:447|4:251|3:100|2:30|1:16|total:844,1946,,,4.28,781,22,"['3535', '69955']","['William Faulkner', 'Malcolm Cowley']","['3.85', '4.14']",[],[],[],"In prose of biblical grandeur and feverish intensity, William Faulkner reconstructed the history of the American South as a tragic legend of courage and cruelty, gallantry and greed, futile nobility and obscene crimes. No single volume better conveys the scope of Faulkner's vision than <i>The Portable Faulkner</i>. <br /><br /> Edited by Malcolm Cowley<br /><br />Contents:<br />The Old People<br />The Unvanquished<br />The Last Wilderness<br />The Peasants<br />The End of an Order<br />Mississippi Flood<br />Modern Times<br />The Undying Past"
1008839,3535,Requiem for a Nun,0394714121,9780394714127,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1334525385l/1008839._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1334525385l/1008839._SY75_.jpg,1975,5,12,eng,Vintage,false,2041161,8,2483,3328,935,90,5:176|4:317|3:314|2:110|1:18|total:935,1950,,,3.56,790,66,['3535'],['William Faulkner'],['3.85'],[],[],[],"This sequel to Faulkner's SANCTUARY written 20 years later, takes up the story of Temple Drake eight years after the events related in SANCTUARY."
58544,3535,Snopes,0679600922,9780679600923,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1994,3,15,en-US,Modern Library,false,1630401,18,2150,3088,708,45,5:381|4:223|3:87|2:13|1:4|total:708,1959,,,4.36,583,39,"['3535', '59058']","['William Faulkner', 'George Garrett']","['3.85', '4.17']",[],[],[],"Here, published in a single volume as Faulkner always hoped they would be, are the three novels that comprise the famous Snopes trilogy, a saga that stands as perhaps the greatest feat of Faulkner's imagination. <i>The Hamlet, </i>the first book of the series chronicling the advent and rise of the grasping Snopes family in mythical Yoknapatawpha County, is a work that Cleanth Brooks called ""one of the richest novels in the Faulkner canon."" It recounts how the wily, cunning Flem Snopes dominates the rural community of Frenchman's Bend - and claims the voluptuous Eula Varner as his bride. <i>The Town,</i> the second novel, records Flem's ruthless struggle to take over the county seat of Jefferson, Mississippi. Finally, <i>The Mansion </i>tells of Mink Snopes, whose archaic sense of honor brings about the downfall of his cousin Flem. ""For all his concerns with the South, Faulkner was actually seeking out the nature of man,"" noted Ralph Ellison. ""Thus we must turn to him for that continuity of moral purpose which made for the greatness of our classics."""
5200,3535,"A Summer of Faulkner: As I Lay Dying, The Sound and the Fury, Light in August",0307275329,9780307275325,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1474826829l/5200._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1474826829l/5200._SY75_.jpg,2005,6,3,eng,Vintage,false,8693,1,1678,2696,665,35,5:300|4:195|3:110|2:26|1:34|total:665,2005,6,3,4.05,665,35,['3535'],['William Faulkner'],['3.85'],[],[],[],"A boxed, paperback collection of some of Faulkner's most well know &amp; beloved novels."
417783,3535,Mosquitoes,0871401673,9780871401670,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1996,12,17,,Liveright,false,414590,40,2078,2646,846,100,5:79|4:200|3:358|2:168|1:41|total:846,1927,,,3.13,659,69,['3535'],['William Faulkner'],['3.85'],[],[],[],"<em>Mosquitoes</em> centers around a colorful assortment of passengers, out on a boating excursion from New Orleans. The rich and the aspiring, social butterflies and dissolute dilettantes are all easy game for Faulkner's barbed wit in this engaging high-spirited novel which offers a fascinating glimpse of Faulkner as a young artist.""It approaches in the first half and reaches in the second half a brilliance that you can rightfully expect only in the writings of a few men. It is full of the fine kind of swift and lusty writing that comes from a healthy, fresh pen.""--Lillian Hellman, <em>New York Herald Tribune</em>"
1460629,3535,Knight's Gambit,0451008251,9780451008251,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442927327l/1460629.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442927327l/1460629._SY75_.jpg,,,,,Signet Book,false,6595491,39,1412,2187,619,66,5:94|4:230|3:218|2:66|1:11|total:619,1949,,,3.53,407,42,['3535'],['William Faulkner'],['3.85'],[],[],[],"Gavin Stevens, the wise student of crime and folkways of Mississippi's Yoknapatawpha county, plays the major role in these six stories of violence."
